Frame,Time,GSensor.X,GSensor.Y,GSensor.Z,
166,1.660,7.415,0.073,159.847,
167,1.670,7.419,0.066,159.848,
168,1.680,7.411,0.061,159.849,
169,1.690,7.399,0.058,159.850,
170,1.700,7.385,0.058,159.851,
171,1.710,7.364,0.057,159.852,
172,1.720,7.338,0.059,159.852,
173,1.730,7.311,0.060,159.853,
174,1.740,7.286,0.060,159.854,
175,1.750,7.261,0.059,159.855,
176,1.760,7.241,0.058,159.856,
177,1.770,7.225,0.061,159.858,
178,1.780,7.216,0.063,159.859,
179,1.790,7.209,0.061,159.860,
180,1.800,7.202,0.064,159.860,
181,1.810,7.201,0.068,159.860,
182,1.820,7.198,0.070,159.860,
183,1.830,7.195,0.075,159.860,
184,1.840,7.185,0.080,159.860,
185,1.850,7.176,0.087,159.860,
186,1.860,7.168,0.091,159.859,
187,1.870,7.158,0.094,159.859,
188,1.880,7.145,0.097,159.858,
189,1.890,7.134,0.099,159.857,
190,1.900,7.129,0.100,159.856,
191,1.910,7.124,0.102,159.856,
192,1.920,7.122,0.104,159.856,
193,1.930,7.121,0.107,159.855,
194,1.940,7.119,0.111,159.855,
195,1.950,7.120,0.113,159.855,
196,1.960,7.121,0.115,159.856,
197,1.970,7.124,0.114,159.857,
198,1.980,7.132,0.113,159.857,
199,1.990,7.146,0.110,159.858,
200,2.000,7.157,0.107,159.858,
201,2.010,7.166,0.103,159.858,
202,2.020,7.172,0.102,159.859,
203,2.030,7.174,0.099,159.860,
204,2.040,7.177,0.095,159.862,
205,2.050,7.182,0.092,159.863,
206,2.060,7.191,0.089,159.864,
207,2.070,7.205,0.085,159.865,
208,2.080,7.216,0.081,159.867,
209,2.090,7.225,0.077,159.869,
210,2.100,7.226,0.077,159.870,
211,2.110,7.223,0.076,159.872,
212,2.120,7.210,0.076,159.873,
213,2.130,7.194,0.078,159.875,
214,2.140,7.179,0.078,159.876,
215,2.150,7.169,0.077,159.877,
216,2.160,7.157,0.077,159.878,
217,2.170,7.147,0.079,159.879,
218,2.180,7.140,0.083,159.879,
219,2.190,7.133,0.086,159.878,
220,2.200,7.124,0.092,159.878,
221,2.210,7.115,0.097,159.877,
222,2.220,7.106,0.100,159.877,
223,2.230,7.101,0.101,159.877,
224,2.240,7.096,0.103,159.876,
225,2.250,7.092,0.104,159.876,
226,2.260,7.086,0.106,159.876,
227,2.270,7.084,0.107,159.877,
228,2.280,7.084,0.107,159.877,
229,2.290,7.087,0.106,159.877,
230,2.300,7.092,0.103,159.877,
231,2.310,7.095,0.101,159.877,
232,2.320,7.090,0.098,159.877,
233,2.330,7.080,0.094,159.877,
234,2.340,7.069,0.089,159.877,
235,2.350,7.055,0.083,159.877,
236,2.360,7.039,0.079,159.876,
237,2.370,7.022,0.074,159.877,
238,2.380,7.008,0.070,159.877,
239,2.390,6.998,0.065,159.878,
240,2.400,6.988,0.058,159.879,
241,2.410,6.976,0.052,159.880,
242,2.420,6.958,0.047,159.882,
243,2.430,6.937,0.043,159.883,
244,2.440,6.916,0.042,159.885,
