Frame,Time,RightBicepsbrachiicaputbrevis,RightTricepsbrachiicaputlongus,LeftBicepsbrachiicaputbrevis,LeftTricepsbrachiicaputlongus,RightTrapeziusdescendens,LeftTrapeziusdescendens,RightLatissimusDorsi,LeftLatissimusDorsi,
6476,6.476,-0.133752,-0.047681,-0.137286,0.050437,0.874700,0.525780,0.029828,0.150056,
6477,6.477,-0.105300,-0.041581,-0.320903,0.025886,0.584018,0.168176,0.005709,0.419305,
6478,6.478,-0.052813,-0.057284,-0.394880,-0.005176,0.425409,-0.552670,0.010173,0.672648,
6479,6.479,-0.045454,-0.042818,-0.327874,0.006523,0.089020,-0.655518,0.030200,0.640812,
6480,6.480,-0.064568,-0.029571,-0.104211,0.061064,-0.129252,-0.749396,0.012189,0.552563,
6481,6.481,-0.070220,-0.017650,0.163982,0.068755,-0.168487,-0.495029,-0.010706,0.364101,
6482,6.482,-0.064948,0.000562,0.343815,0.061619,-0.059585,0.200525,0.034359,0.094338,
6483,6.483,-0.098835,0.003918,0.572995,0.055198,-0.091009,0.855361,0.028013,-0.229195,
6484,6.484,-0.103392,0.006967,0.721704,0.061036,-0.238599,0.769876,-0.012811,-0.620983,
6485,6.485,-0.075735,0.004421,0.640287,0.034644,-0.102020,0.382535,-0.039292,-0.883636,
6486,6.486,-0.021486,0.021799,0.467684,0.020407,0.071058,0.030702,-0.034440,-0.930398,
6487,6.487,0.048558,0.033062,0.310581,-0.001505,0.228620,-0.033689,-0.012367,-0.798478,
6488,6.488,0.076389,0.051578,0.005035,-0.037486,0.250165,0.140071,-0.008407,-0.520144,
6489,6.489,0.101591,0.034382,-0.213775,-0.051750,0.159050,0.192323,-0.011912,-0.339643,
6490,6.490,0.093087,0.000725,-0.412733,-0.082353,-0.058528,0.143602,-0.028234,-0.044384,
6491,6.491,0.099473,-0.062436,-0.521674,-0.093935,-0.146983,0.012018,-0.001132,0.153573,
6492,6.492,0.105155,-0.002077,-0.555731,-0.090100,-0.119365,-0.107232,0.024254,0.333197,
6493,6.493,0.110124,0.052534,-0.467844,-0.066758,-0.045631,-0.215442,-0.012104,0.562093,
6494,6.494,0.114544,0.088086,-0.279578,-0.021333,-0.068336,-0.051189,0.012121,0.710238,
6495,6.495,0.089460,0.107499,0.039989,0.024317,-0.089111,0.218156,-0.001100,0.682302,
6496,6.496,0.101689,0.113484,0.258335,0.042216,0.003037,0.399667,-0.005067,0.557958,
6497,6.497,0.088862,0.055112,0.298338,0.047877,0.053247,0.302356,-0.001507,0.354838,
6498,6.498,0.105947,0.063214,0.335146,0.062639,0.099037,0.154341,0.001685,0.163647,
6499,6.499,0.108076,0.056445,0.369098,0.067429,0.057377,-0.034287,-0.001271,-0.059508,
6500,6.500,0.079891,0.076047,0.161805,0.056031,-0.005624,-0.206141,-0.014965,-0.269082,
6501,6.501,0.045998,0.082175,-0.135030,0.052929,-0.085891,-0.318265,-0.022281,-0.405071,
6502,6.502,-0.021254,0.002614,-0.332743,0.069723,-0.137386,-0.623838,-0.024529,-0.478974,
6503,6.503,-0.050811,-0.008468,-0.440777,0.055125,-0.126896,-1.191920,-0.022541,-0.501252,
6504,6.504,-0.077852,0.023028,-0.474114,0.085522,-0.117147,-1.114207,-0.013227,-0.358574,
6505,6.505,-0.102373,-0.062105,-0.445207,0.089804,-0.139723,-0.620820,-0.014905,-0.191281,
6506,6.506,-0.096480,-0.165383,-0.419102,0.072229,-0.132272,0.083966,-0.025567,-0.033687,
6507,6.507,-0.065440,-0.123524,-0.346338,0.029835,-0.113007,0.552965,-0.013045,0.027937,
6508,6.508,-0.061043,-0.161015,-0.056036,-0.010618,-0.107045,0.979548,0.005581,0.083958,
6509,6.509,-0.067670,-0.149323,0.141718,-0.058197,-0.090767,0.903086,-0.001666,0.202129,
6510,6.510,-0.064269,-0.138824,0.321695,-0.089971,-0.075972,0.692917,-0.003860,0.187207,
6511,6.511,-0.052268,-0.148103,0.354364,-0.095140,-0.062250,0.501518,-0.001814,0.145921,
6512,6.512,-0.033337,-0.087547,0.265201,-0.131781,-0.049979,0.211336,0.000046,0.108358,
6513,6.513,-0.001412,-0.032786,0.184368,-0.136043,-0.038894,-0.157500,-0.005022,0.165690,
6514,6.514,0.028583,0.074103,0.111138,-0.078273,-0.041974,-0.108695,0.014944,0.321770,
6515,6.515,0.016084,0.120191,-0.000120,-0.038776,-0.062820,0.022537,0.012227,0.477875,
6516,6.516,-0.002643,0.134377,-0.019529,-0.002794,-0.049269,-0.017106,0.004922,0.537788,
6517,6.517,-0.013188,0.122194,-0.222296,-0.008763,-0.032260,-0.414049,0.011498,0.518276,
6518,6.518,-0.011131,0.134071,-0.302705,-0.002601,-0.012509,-0.572139,0.009438,0.365711,
6519,6.519,-0.009348,0.144769,-0.277636,0.024367,-0.054321,-0.427680,-0.007381,0.140803,
6520,6.520,0.002139,0.078854,-0.254942,0.068492,-0.096199,-0.121526,0.026221,-0.068558,
6521,6.521,0.016995,0.018845,-0.193819,0.086437,-0.049142,0.077612,0.001959,-0.312886,
6522,6.522,0.006362,-0.035378,-0.100757,0.092246,0.021168,0.042773,0.006283,-0.476952,
6523,6.523,0.015342,-0.027785,-0.015661,0.078467,0.087078,-0.119929,-0.013728,-0.446936,
6524,6.524,0.006689,-0.072510,0.000602,0.048207,0.078605,-0.208116,-0.017346,-0.365461,
6525,6.525,0.029586,-0.077895,-0.067987,0.036823,0.086717,0.036376,-0.000992,-0.192590,
6526,6.526,0.079087,-0.018944,-0.155427,-0.002871,0.065592,-0.127509,0.007773,-0.124718,
6527,6.527,0.086194,0.004507,-0.097078,-0.061237,0.059004,-0.275877,0.010468,-0.022229,
6528,6.528,0.079861,0.025979,-0.002481,-0.053200,0.017385,-0.139943,-0.001875,-0.002820,
6529,6.529,0.074333,-0.006250,0.187414,-0.017462,-0.063605,0.179917,0.000338,-0.018512,
6530,6.530,0.069367,-0.023649,0.431560,-0.010863,-0.237465,0.310062,0.006426,-0.063519,
6531,6.531,0.064915,-0.028841,0.530050,-0.004959,-0.460691,0.269632,0.000820,-0.104612,
6532,6.532,0.069613,-0.024026,0.440510,-0.031462,-0.313050,0.305204,-0.007666,-0.116899,
6533,6.533,0.073786,-0.019518,0.412861,-0.065357,-0.016192,0.338198,-0.006108,-0.082432,
6534,6.534,0.092127,-0.023208,0.436699,-0.043477,0.181060,0.249397,-0.004750,0.031955,
6535,6.535,0.089135,-0.026419,0.368962,-0.007564,0.071763,0.330796,0.011629,0.169138,
6536,6.536,0.086479,-0.016226,0.307452,0.016468,-0.290202,0.354850,0.000414,0.335210,
6537,6.537,0.083994,-0.018693,0.214284,0.011863,-0.339005,0.286900,0.018841,0.446881,
6538,6.538,0.046977,-0.021069,0.163621,0.007770,-0.121237,0.144114,0.021236,0.467117,
6539,6.539,-0.011616,-0.018457,0.148220,-0.003265,0.076536,0.051169,0.027872,0.448903,
6540,6.540,-0.034914,-0.024885,0.133956,-0.013289,0.256138,-0.033550,0.029957,0.331590,
6541,6.541,-0.042100,-0.018663,0.095826,-0.046486,0.550615,-0.110637,0.024421,0.163901,
6542,6.542,-0.048732,-0.009256,-0.077025,-0.095255,0.668669,-0.319765,-0.000879,-0.036982,
6543,6.543,-0.043323,0.002735,-0.446894,-0.114764,0.631922,-0.648173,0.024596,-0.225697,
6544,6.544,-0.017209,0.013582,-0.816736,-0.097591,0.467275,-0.605047,0.047652,-0.150985,
6545,6.545,-0.022521,0.009707,-0.865058,-0.049853,0.258199,-0.406793,0.002704,-0.038163,
6546,6.546,-0.036434,0.006174,-0.734380,0.008191,0.122263,-0.370832,-0.003678,-0.057874,
6547,6.547,-0.041153,0.011936,-0.615803,0.015608,0.097432,-0.403876,0.025642,-0.187198,
6548,6.548,-0.045678,-0.003681,-0.435901,0.008076,-0.014758,-0.136083,-0.000861,-0.338627,
6549,6.549,-0.096322,-0.037237,-0.206350,0.026891,-0.116530,0.187633,-0.005558,-0.481181,
6550,6.550,-0.090408,-0.032421,0.121431,0.067309,-0.320290,0.230217,-0.001120,-0.500079,
6551,6.551,-0.085292,-0.010351,0.426650,0.103970,-0.509944,0.110583,-0.004997,-0.416507,
6552,6.552,-0.080956,0.017627,0.703824,0.089075,-0.485294,-0.142666,-0.015798,-0.401751,
6553,6.553,-0.077253,0.035709,0.811277,0.022467,-0.193760,-0.439037,-0.018974,-0.360506,
6554,6.554,-0.054690,0.045489,0.777810,-0.044326,0.084415,-0.241124,0.001885,-0.272505,
6555,6.555,-0.007817,0.018407,0.687912,-0.053406,0.265268,0.155675,0.004648,-0.146183,
6556,6.556,0.048850,0.014774,0.551949,-0.014816,0.036151,0.103024,-0.017620,0.004987,
6557,6.557,0.054954,0.024453,0.280457,-0.022460,-0.052344,0.151801,-0.026389,0.106371,
6558,6.558,0.031975,0.039303,0.027719,-0.068228,-0.024402,0.196832,-0.007248,0.198381,
6559,6.559,-0.040897,0.047402,-0.136435,-0.086303,-0.048151,0.079697,-0.009582,0.180966,
6560,6.560,-0.122885,0.048120,-0.291861,-0.065799,-0.087199,0.146803,-0.006675,0.183182,
6561,6.561,-0.171823,0.045859,-0.380672,0.002993,0.025557,-0.033265,-0.013254,0.197709,
6562,6.562,-0.181981,0.057171,-0.407238,0.030944,0.209893,0.064729,-0.015256,0.155555,
6563,6.563,-0.191226,0.026805,-0.431135,0.021881,0.334398,0.391750,-0.005963,0.117440,
6564,6.564,-0.128481,-0.021391,-0.497182,-0.001861,0.268493,0.609516,-0.004266,0.059796,
6565,6.565,-0.000358,-0.040259,-0.475731,-0.009255,0.127192,0.648944,-0.018099,0.028810,
6566,6.566,0.090950,-0.057292,-0.382274,0.009769,0.146426,0.396097,-0.023657,0.019726,
6567,6.567,0.173910,-0.051690,-0.196561,0.003795,0.130558,0.099570,0.001696,0.028701,
6568,6.568,0.127090,-0.056116,-0.073211,-0.023018,0.116601,-0.338895,-0.001879,-0.010141,
6569,6.569,0.028953,-0.051456,0.038930,-0.008870,0.104432,-0.514780,-0.011732,-0.017267,
6570,6.570,-0.085477,-0.063081,-0.184944,-0.004631,0.068138,-0.568407,-0.008925,-0.011230,
6571,6.571,-0.131939,-0.103047,-0.513216,-0.016541,-0.057447,-0.424701,-0.006281,0.029062,
6572,6.572,-0.146304,-0.065749,-0.469886,0.023526,-0.140913,-0.206626,-0.004017,0.065453,
6573,6.573,-0.134091,-0.002595,-0.351202,0.050072,-0.155791,0.150052,-0.010731,0.050188,
6574,6.574,-0.099662,0.075122,-0.243235,0.054812,-0.113928,0.293458,-0.004790,0.062706,
6575,6.575,-0.089254,0.127271,-0.210222,0.050430,-0.101039,-0.012841,0.004382,0.058331,
6576,6.576,-0.079470,0.079954,-0.120608,0.054361,-0.065719,-0.132102,-0.021112,0.047284,
6577,6.577,-0.087541,0.105927,0.123635,0.036256,-0.054087,0.120066,-0.017684,0.024159,
6578,6.578,-0.078993,0.129410,0.353723,0.045972,-0.062101,0.284584,0.005200,0.021330,
6579,6.579,-0.056799,0.094088,0.562539,0.054684,-0.069399,0.316023,0.007964,0.062505,
6580,6.580,-0.036590,0.061937,0.752467,0.079320,-0.076257,0.236784,-0.000291,0.056783,
6581,6.581,0.005343,0.032808,0.876101,0.102329,-0.082825,0.164172,-0.012771,0.040899,
6582,6.582,0.033000,-0.036425,0.809384,0.081590,-0.076167,0.142489,0.002636,0.045635,
6583,6.583,0.058460,-0.121744,0.545057,0.045977,-0.081505,0.081762,0.004524,0.041248,
6584,6.584,0.081925,-0.133122,0.293081,0.021866,-0.086008,0.137145,0.009957,0.053164,
6585,6.585,0.103528,-0.122677,0.063713,0.017596,-0.080429,0.052579,-0.002036,0.027943,
6586,6.586,0.130670,-0.056206,-0.323930,-0.018246,-0.066841,-0.177507,-0.006734,0.077750,
6587,6.587,0.162356,0.004336,-0.482380,-0.042215,-0.039168,-0.145121,-0.005520,0.127795,
6588,6.588,0.160545,0.027792,-0.338565,-0.046390,-0.043118,0.003361,-0.011905,0.121674,
6589,6.589,0.180835,0.020793,-0.295383,-0.058014,-0.033616,-0.078373,-0.006474,0.127614,
6590,6.590,0.199565,0.001594,-0.256427,-0.046993,-0.030858,-0.201355,-0.003562,0.079613,
6591,6.591,0.222825,0.007412,-0.149088,-0.030411,-0.044308,-0.311899,-0.004540,-0.017648,
6592,6.592,0.217274,0.002200,0.014179,0.002709,-0.041557,-0.207944,0.008159,-0.031879,
6593,6.593,0.227223,0.006960,0.221897,0.051384,-0.034648,-0.261159,0.021010,-0.019885,
6594,6.594,0.227805,-0.006180,0.356519,0.057984,-0.024387,-0.142258,0.012407,-0.032004,
6595,6.595,0.228625,-0.017942,0.429391,0.063993,-0.004253,0.025917,0.004675,-0.022143,
6596,6.596,0.237073,-0.021488,0.361631,0.069566,-0.002315,0.181587,0.005884,-0.050877,
6597,6.597,0.234880,-0.018227,0.097234,0.065193,-0.010608,0.282026,0.017095,-0.042543,
6598,6.598,0.227079,-0.009398,0.062395,0.061179,-0.013750,0.115156,0.012415,-0.066236,
6599,6.599,0.211809,-0.006724,0.031073,0.041594,-0.045146,-0.175737,0.019236,-0.116331,
6600,6.600,0.192258,-0.004437,-0.056926,-0.012662,-0.112190,-0.056057,0.007817,-0.135981,
6601,6.601,0.180196,0.002093,-0.082758,-0.051340,-0.122874,-0.020057,0.000119,-0.141965,
6602,6.602,0.174988,0.008058,-0.057242,-0.058037,-0.132918,-0.446947,-0.004035,-0.093956,
6603,6.603,0.155546,0.017097,-0.034179,-0.064088,-0.110948,-0.388993,-0.000389,0.003251,
6604,6.604,0.125408,0.015072,-0.013495,-0.046372,-0.090739,-0.019364,-0.003691,0.128682,
6605,6.605,0.097459,0.013306,0.078814,-0.030234,-0.136843,0.028848,0.012008,0.213143,
6606,6.606,0.088417,0.003460,0.061404,-0.015613,-0.073063,-0.188958,0.018543,0.320736,
6607,6.607,0.065752,-0.000503,0.045178,-0.002131,0.055261,-0.307157,0.016492,0.335254,
6608,6.608,0.038579,-0.003917,-0.053476,-0.021812,0.146712,-0.054073,0.007173,0.272861,
6609,6.609,-0.002920,-0.013509,-0.194020,-0.061679,0.128981,0.241793,0.008892,0.170025,
6610,6.610,-0.018048,-0.017180,-0.214172,-0.088069,-0.070903,0.440753,-0.001706,-0.037951,
6611,6.611,-0.042505,-0.027390,-0.367200,-0.083258,-0.153059,0.476766,0.019147,-0.186463,
6612,6.612,-0.074416,-0.048102,-0.673550,-0.061091,-0.030725,-0.016506,-0.001613,-0.321481,
6613,6.613,-0.094656,-0.027291,-0.630301,-0.056952,0.170302,-0.228440,-0.015245,-0.394881,
6614,6.614,-0.120981,-0.002688,-0.431653,-0.023906,0.250988,0.090395,-0.012788,-0.461822,
6615,6.615,-0.166890,0.000352,-0.178414,-0.010509,0.176622,0.496657,0.007601,-0.400815,
6616,6.616,-0.210688,-0.002747,0.052357,0.017623,-0.070622,0.655099,0.004971,-0.345268,
6617,6.617,-0.215216,0.010738,0.083198,0.014290,-0.301084,0.414616,0.007411,-0.261152,
6618,6.618,-0.219402,0.017847,0.273780,-0.008484,-0.093216,0.020529,0.009730,-0.123414,
6619,6.619,-0.223416,0.015420,0.397584,-0.035365,0.204149,-0.033457,0.015938,-0.030891,
6620,6.620,-0.218644,0.000920,0.420035,-0.046021,0.401883,0.014473,0.017917,0.019516,
6621,6.621,-0.262581,-0.008652,0.358517,-0.042678,0.509275,0.146121,0.019743,0.065374,
6622,6.622,-0.303702,-0.003853,0.265287,-0.051377,0.475713,0.107731,0.021411,0.051528,
6623,6.623,-0.309303,-0.002561,0.012778,-0.059343,0.266409,0.000797,0.003446,0.064043,
6624,6.624,-0.324189,0.006958,-0.095220,-0.056802,-0.086590,-0.031384,0.001203,0.052488,
6625,6.625,-0.338063,0.020766,-0.127912,-0.022987,-0.423308,-0.180141,0.003539,0.062732,
6626,6.626,-0.350766,0.000253,-0.097954,0.030421,-0.467167,-0.587143,-0.002402,0.034199,
6627,6.627,-0.304435,-0.029968,0.038067,0.051844,-0.348329,-1.110824,-0.019013,0.042681,
6628,6.628,-0.221404,-0.018232,0.063459,0.071202,-0.095937,-0.898989,-0.003296,0.065815,
6629,6.629,-0.165237,-0.007502,-0.002852,0.041980,0.068242,-0.192684,-0.005172,0.058460,
6630,6.630,-0.135562,0.002166,-0.022321,0.015455,0.157698,0.090461,0.004267,0.064663,
6631,6.631,-0.146602,0.016878,-0.039934,0.010782,0.130800,0.346155,-0.010830,0.070115,
6632,6.632,-0.174166,0.008565,-0.224339,0.015263,0.057380,0.422295,-0.004626,0.064496,
6633,6.633,-0.168178,0.005953,-0.199479,0.019178,0.035483,0.491647,-0.002678,0.078497,
6634,6.634,-0.148765,-0.014635,-0.087234,0.015577,0.178392,0.427674,-0.007615,0.073725,
6635,6.635,-0.144330,-0.001193,-0.025826,0.018695,0.308777,0.253202,-0.008990,0.069436,
6636,6.636,-0.152159,0.020913,0.030059,0.021456,0.326360,0.199467,-0.007525,0.058183,
6637,6.637,-0.138426,0.017895,0.080351,0.029378,0.311941,0.054198,0.006485,0.061052,
6638,6.638,-0.145473,0.025939,0.156306,0.041469,0.187405,-0.427282,-0.006404,0.063566,
6639,6.639,-0.125935,0.028234,0.197352,0.052374,-0.064371,-1.131546,-0.007993,0.060483,
6640,6.640,-0.092505,0.043698,0.184166,0.062267,-0.099567,-1.413265,0.002763,0.057740,
6641,6.641,-0.061301,0.041536,0.102832,0.049000,-0.131261,-1.158924,-0.001188,0.050770,
6642,6.642,-0.033087,0.013486,-0.033681,0.023379,-0.159942,-0.308378,-0.004829,0.040224,
6643,6.643,0.016294,-0.006626,-0.089865,-0.002232,-0.077745,0.710554,-0.010352,0.030569,
6644,6.644,0.063086,0.026037,-0.107173,-0.005607,-0.002822,1.395289,-0.017563,0.031945,
6645,6.645,0.092216,-0.013871,-0.337177,0.009110,0.021010,1.269935,-0.026008,0.027040,
6646,6.646,0.141742,-0.008755,-0.698435,-0.004770,-0.079157,0.476928,-0.008920,0.022666,
6647,6.647,0.173912,0.015352,-0.554295,-0.007312,-0.244518,0.169525,-0.016200,0.003454,
6648,6.648,0.189845,0.019682,-0.161169,-0.005299,-0.175892,0.078191,-0.027354,0.011396,
6649,6.649,0.169047,0.007770,0.102803,-0.003476,-0.032006,0.504707,-0.013173,0.008868,
6650,6.650,0.117701,0.047772,0.342742,-0.005618,0.062085,0.427153,-0.000174,0.010931,
6651,6.651,0.133743,0.127696,0.473163,-0.014472,0.113587,0.075647,-0.008706,-0.003333,
6652,6.652,0.148048,0.139129,0.512126,-0.007285,0.129400,-0.116328,0.008160,-0.012620,
6653,6.653,0.139785,0.045173,0.619670,-0.008987,0.143659,-0.058042,-0.007469,-0.007410,
6654,6.654,0.151278,-0.018010,0.586433,-0.010450,0.106349,-0.110160,0.019015,0.000463,
6655,6.655,0.179305,-0.006583,0.496765,-0.013909,0.072573,-0.254035,-0.013860,-0.011684,
6656,6.656,0.172760,-0.037780,0.415284,-0.013130,0.000478,-0.210521,-0.009513,-0.026501,
6657,6.657,0.152027,-0.085244,0.341153,0.000724,-0.045996,-0.091725,-0.013460,-0.015931,
6658,6.658,0.152645,-0.180265,0.228741,0.031188,-0.071075,-0.199781,-0.024364,-0.024903,
6659,6.659,0.158959,-0.192908,0.086027,0.097113,-0.062303,0.161401,-0.001485,-0.023009,
6660,6.660,0.175778,-0.158543,-0.192205,0.049449,-0.068313,0.594060,0.001284,-0.039864,
6661,6.661,0.202331,-0.076147,-0.574152,-0.003988,-0.096708,0.592106,-0.005496,-0.025779,
6662,6.662,0.212973,-0.024186,-0.772889,-0.012875,-0.115410,0.417452,-0.002981,0.003277,
6663,6.663,0.227080,0.004083,-0.953679,-0.020853,-0.109155,0.047653,0.004071,0.006923,
6664,6.664,0.223867,0.029842,-0.789820,-0.042331,-0.082284,-0.383101,0.010428,-0.004090,
6665,6.665,0.209940,0.021974,-0.521077,-0.036021,-0.077541,-0.323560,0.016249,-0.014011,
6666,6.666,0.187325,0.000576,-0.195639,-0.053532,-0.082152,-0.058698,0.003009,-0.022718,
6667,6.667,0.195793,0.045693,0.110910,-0.037696,-0.070781,-0.106174,0.004541,-0.025155,
6668,6.668,0.193095,0.086659,0.468892,-0.023398,-0.053213,-0.761782,0.002874,-0.037067,
6669,6.669,0.186169,0.060156,0.709732,-0.001545,-0.037105,-1.043759,-0.001313,-0.047648,
6670,6.670,0.166485,0.045811,0.491906,0.002179,-0.034397,-0.960565,-0.002590,-0.036853,
6671,6.671,0.137239,0.041347,0.135149,-0.023364,-0.026524,-0.575667,0.007646,-0.012003,
6672,6.672,0.110370,0.005194,0.087529,-0.033307,-0.019656,0.055329,0.011630,-0.008140,
6673,6.673,0.108103,0.000341,0.131337,-0.030541,-0.053846,0.308646,0.007852,-0.004679,
6674,6.674,0.093252,-0.004146,0.091593,-0.027924,-0.098231,0.539078,0.004608,-0.001403,
6675,6.675,0.074240,-0.008134,-0.088957,-0.030389,-0.081890,0.467654,-0.000646,-0.003222,
6676,6.676,0.051546,-0.011830,-0.187630,-0.028230,-0.056572,-0.492110,-0.005214,0.012884,
6677,6.677,0.017393,-0.021832,-0.098378,-0.013991,-0.052941,-1.452530,0.007619,0.023561,
6678,6.678,-0.023803,-0.024851,-0.071114,-0.015851,-0.023094,-0.830854,0.016846,0.014765,
6679,6.679,-0.050380,-0.027648,-0.095493,-0.034466,0.012243,0.414017,0.011692,0.040636,
6680,6.680,-0.063376,-0.030121,-0.073112,-0.046830,-0.041656,1.242476,0.010098,0.059202,
6681,6.681,-0.084480,-0.023629,-0.052580,-0.031294,-0.035165,0.789434,0.030838,0.043240,
6682,6.682,-0.103271,-0.017644,-0.255751,-0.012818,-0.107106,0.103371,-0.008313,0.022838,
6683,6.683,-0.127944,-0.008452,-0.553066,-0.000381,-0.136364,0.227852,-0.013616,0.031345,
6684,6.684,-0.150081,0.003234,-0.512603,0.006326,-0.076805,0.568868,0.000743,0.024434,
6685,6.685,-0.156596,0.007640,-0.259361,0.037070,0.008625,0.466931,-0.021304,-0.008942,
6686,6.686,-0.126182,0.006165,0.036622,0.059181,0.157549,0.373430,-0.017416,0.015468,
6687,6.687,-0.111954,0.014873,0.235572,0.055438,0.177160,0.287269,0.000688,0.002439,
6688,6.688,-0.078698,0.022588,0.344045,0.044770,0.046774,0.208171,0.003933,-0.009267,
6689,6.689,-0.119182,0.027799,0.442884,0.041726,-0.105612,0.135977,-0.004807,-0.041978,
6690,6.690,-0.192120,0.030479,0.473229,0.050689,-0.045937,-0.057803,0.008913,-0.063871,
6691,6.691,-0.136491,0.031299,0.392495,0.053579,0.045393,-0.001336,0.021316,-0.067697,
6692,6.692,-0.028611,0.030580,0.319109,0.016530,-0.039830,0.050383,0.014771,-0.049565,
6693,6.693,0.072117,0.019832,0.207216,0.011459,-0.209242,0.194109,0.029044,-0.013192,
6694,6.694,0.163829,-0.003287,0.023861,0.006872,-0.142974,-0.198290,0.019813,0.001172,
6695,6.695,0.063643,-0.026391,-0.247511,-0.006195,0.039528,-0.988538,0.014782,-0.020840,
6696,6.696,0.025270,-0.023664,-0.356332,-0.009975,-0.084275,-1.324958,0.000987,-0.040853,
6697,6.697,0.015902,-0.010121,-0.258892,-0.006272,-0.152173,-0.396569,0.014103,-0.030089,
6698,6.698,-0.038547,0.007012,-0.110628,0.023697,-0.092108,0.226410,0.005733,-0.033383,
6699,6.699,-0.066735,0.009134,0.024579,0.059953,0.184910,0.112047,0.019660,-0.048358,
6700,6.700,-0.111338,-0.001065,0.098461,0.055458,0.462096,0.213992,-0.008179,-0.045744,
6701,6.701,-0.117374,0.000808,0.076543,0.007152,0.497675,-0.254836,-0.004211,-0.048212,
6702,6.702,-0.138243,0.012745,0.016296,-0.024891,0.398823,-0.340333,-0.000604,-0.041710,
6703,6.703,-0.143087,0.002185,-0.001389,-0.018841,0.129995,0.200157,-0.016931,-0.031673,
6704,6.704,-0.121815,-0.004700,0.016164,-0.002613,0.021585,0.409155,-0.013984,-0.018776,
6705,6.705,-0.031966,0.006618,0.062521,-0.016683,-0.011559,0.214994,-0.011162,0.003087,
6706,6.706,0.032570,0.017212,0.076423,-0.020787,0.077440,0.038630,-0.003820,0.023754,
6707,6.707,0.045275,0.015800,0.038330,0.015562,-0.058391,0.090490,0.016554,0.031705,
6708,6.708,0.015183,0.021978,0.003226,0.049767,-0.181772,0.138362,-0.002456,0.038796,
6709,6.709,-0.031258,0.025044,-0.049774,0.054576,-0.159438,0.356566,0.034859,0.045216,
6710,6.710,-0.108071,0.009217,-0.060245,0.027122,-0.016683,0.395458,0.040206,0.051121,
6711,6.711,-0.117627,0.007030,-0.018128,0.009448,0.076184,-0.146535,0.035561,0.056523,
6712,6.712,-0.126418,0.005128,-0.011363,0.000030,0.227533,-1.308331,0.031253,0.051298,
6713,6.713,-0.134429,-0.003979,-0.118957,-0.002453,0.329237,-0.811650,0.043187,0.046629,
6714,6.714,-0.141680,-0.005429,-0.134976,-0.010172,0.274189,-0.058412,0.010434,0.034032,
6715,6.715,-0.148387,-0.028178,-0.121620,-0.007428,0.190867,0.077785,-0.029252,0.015344,
6716,6.716,-0.154676,-0.064285,-0.008013,-0.000431,0.053683,0.451741,-0.034419,0.007994,
6717,6.717,-0.160721,-0.068779,0.099436,0.022472,-0.001674,0.566105,-0.039072,0.019102,
6718,6.718,-0.124584,-0.046563,0.113905,0.025754,0.014999,0.875903,-0.052193,0.033264,
6719,6.719,-0.082935,0.013705,0.051577,0.023444,0.060649,0.782128,-0.048224,0.035084,
6720,6.720,-0.032170,0.039740,-0.005071,0.006565,0.074285,0.696419,-0.044594,0.040109,
6721,6.721,-0.027276,0.032089,0.047556,-0.004228,-0.014224,0.465017,-0.047743,0.041613,
6722,6.722,-0.023049,0.010907,0.076010,-0.010019,-0.094912,0.114238,-0.062541,0.026397,
6723,6.723,-0.008008,0.017442,0.049964,0.006957,-0.105204,-0.205167,-0.059751,0.003930,
6724,6.724,0.016022,0.046805,0.041886,-0.003956,-0.152289,-0.612285,-0.047324,-0.010901,
6725,6.725,0.027729,0.052112,-0.022744,-0.017901,-0.177676,-0.560121,-0.022552,-0.035542,
6726,6.726,0.046917,-0.001139,-0.101146,0.006527,-0.138035,-0.224657,0.013894,-0.032290,
6727,6.727,0.055837,-0.022447,-0.049877,0.009944,-0.116226,-0.007497,0.028326,-0.029377,
6728,6.728,0.042056,-0.003149,-0.022084,-0.010662,-0.083410,0.189261,0.023967,-0.032053,
6729,6.729,0.022682,0.002657,-0.134670,-0.018599,-0.065514,0.224634,0.027865,-0.034420,
6730,6.730,0.016812,0.007991,-0.272724,-0.055668,-0.049240,0.192298,0.024302,-0.023257,
6731,6.731,0.043927,0.003372,-0.439580,-0.071480,-0.044323,-0.253865,0.021050,-0.033422,
6732,6.732,0.101043,0.025550,-0.372526,-0.066665,-0.074656,-1.084546,0.000205,-0.027898,
6733,6.733,0.106722,0.013929,-0.189501,-0.062164,-0.109869,-0.744790,0.024806,-0.002625,
6734,6.734,0.095863,-0.003963,0.031938,-0.042126,-0.104276,-0.229748,-0.005073,0.015361,
6735,6.735,0.071379,-0.013551,0.121122,-0.045645,-0.090317,0.426105,-0.001256,0.018437,
6736,6.736,0.035787,-0.028217,0.202521,-0.035813,-0.061850,0.681700,-0.004855,0.015367,
6737,6.737,0.026725,-0.041737,0.178482,-0.027039,-0.043417,0.449792,-0.021280,0.012473,
6738,6.738,0.018177,-0.039211,0.022286,-0.013421,-0.020249,0.098579,0.011721,-0.004971,
6739,6.739,0.019684,-0.027888,0.043193,-0.015919,-0.017232,-0.092823,-0.001465,-0.002946,
6740,6.740,0.020923,-0.017586,0.025333,-0.009510,-0.025001,-0.034570,0.002487,-0.001112,
6741,6.741,0.021704,-0.000693,0.109902,-0.019898,-0.022250,0.123922,-0.000968,-0.003171,
