Frame,Time,GSensor.X,GSensor.Y,GSensor.Z,
159,1.590,-0.5,0.4,88.2,
160,1.600,-0.5,0.4,88.2,
161,1.610,-0.5,0.4,88.2,
162,1.620,-0.5,0.4,88.2,
163,1.630,-0.5,0.4,88.2,
164,1.640,-0.5,0.4,88.2,
165,1.650,-0.6,0.4,88.2,
166,1.660,-0.6,0.4,88.2,
167,1.670,-0.6,0.4,88.2,
168,1.680,-0.6,0.4,88.2,
169,1.690,-0.6,0.4,88.2,
170,1.700,-0.6,0.4,88.2,
171,1.710,-0.6,0.4,88.2,
172,1.720,-0.6,0.4,88.2,
173,1.730,-0.6,0.4,88.2,
174,1.740,-0.6,0.4,88.2,
175,1.750,-0.6,0.4,88.2,
176,1.760,-0.6,0.4,88.2,
177,1.770,-0.6,0.4,88.2,
178,1.780,-0.6,0.4,88.2,
179,1.790,-0.6,0.4,88.2,
180,1.800,-0.6,0.4,88.2,
181,1.810,-0.6,0.4,88.2,
182,1.820,-0.6,0.4,88.2,
183,1.830,-0.6,0.4,88.2,
184,1.840,-0.6,0.4,88.2,
185,1.850,-0.6,0.4,88.2,
186,1.860,-0.6,0.4,88.2,
187,1.870,-0.6,0.4,88.2,
188,1.880,-0.6,0.4,88.2,
189,1.890,-0.6,0.4,88.2,
190,1.900,-0.6,0.4,88.2,
191,1.910,-0.6,0.4,88.2,
192,1.920,-0.6,0.4,88.2,
193,1.930,-0.6,0.4,88.2,
194,1.940,-0.6,0.4,88.2,
195,1.950,-0.6,0.4,88.2,
196,1.960,-0.6,0.4,88.2,
197,1.970,-0.6,0.4,88.2,
198,1.980,-0.6,0.4,88.2,
199,1.990,-0.6,0.4,88.2,
200,2.000,-0.6,0.4,88.2,
201,2.010,-0.6,0.4,88.2,
202,2.020,-0.6,0.4,88.2,
203,2.030,-0.6,0.4,88.2,
204,2.040,-0.6,0.4,88.2,
205,2.050,-0.6,0.4,88.2,
206,2.060,-0.6,0.4,88.2,
207,2.070,-0.6,0.4,88.2,
208,2.080,-0.6,0.4,88.2,
209,2.090,-0.6,0.4,88.2,
210,2.100,-0.6,0.4,88.2,
211,2.110,-0.6,0.4,88.2,
212,2.120,-0.6,0.4,88.2,
213,2.130,-0.6,0.4,88.2,
214,2.140,-0.5,0.4,88.2,
215,2.150,-0.5,0.4,88.2,
216,2.160,-0.5,0.4,88.2,
217,2.170,-0.5,0.4,88.2,
218,2.180,-0.5,0.4,88.2,
219,2.190,-0.5,0.4,88.2,
220,2.200,-0.5,0.4,88.2,
221,2.210,-0.5,0.4,88.2,
222,2.220,-0.5,0.4,88.2,
223,2.230,-0.5,0.4,88.2,
224,2.240,-0.5,0.4,88.2,
225,2.250,-0.5,0.4,88.2,
226,2.260,-0.5,0.4,88.2,
227,2.270,-0.4,0.4,88.2,
228,2.280,-0.4,0.4,88.2,
229,2.290,-0.4,0.4,88.2,
230,2.300,-0.4,0.4,88.2,
231,2.310,-0.4,0.4,88.2,
232,2.320,-0.4,0.4,88.2,
233,2.330,-0.4,0.4,88.2,
234,2.340,-0.4,0.4,88.2,
