Frame,Time,GSensor.X,GSensor.Y,GSensor.Z
742,7.420,-14.8,65.2,57.1
743,7.430,-17.1,64.6,54.7
744,7.440,-19.1,63.9,52.3
745,7.450,-20.9,63.1,50.1
746,7.460,-22.4,62.2,48.2
747,7.470,-23.8,61.3,46.5
748,7.480,-25.0,60.4,44.9
749,7.490,-26.1,59.4,43.5
750,7.500,-27.1,58.4,42.1
751,7.510,-28.0,57.3,40.9
752,7.520,-28.8,56.3,39.8
753,7.530,-29.4,55.1,38.8
754,7.540,-30.0,53.9,38.0
755,7.550,-30.3,52.7,37.4
756,7.560,-30.4,51.3,36.9
757,7.570,-30.4,50.0,36.5
758,7.580,-30.1,48.5,36.3
759,7.590,-29.6,47.0,36.2
760,7.600,-28.8,45.4,36.4
761,7.610,-27.7,43.6,36.6
762,7.620,-26.3,41.8,37.0
763,7.630,-24.6,40.0,37.5
764,7.640,-22.6,38.1,38.1
765,7.650,-20.4,36.2,38.8
766,7.660,-18.1,34.4,39.5
767,7.670,-15.7,32.4,40.3
768,7.680,-13.3,30.4,41.2
769,7.690,-10.8,28.4,42.2
770,7.700,-8.3,26.3,43.2
771,7.710,-5.6,24.2,44.3
772,7.720,-2.9,22.1,45.5
773,7.730,-0.1,20.0,46.8
774,7.740,2.9,17.8,48.2
775,7.750,5.9,15.6,49.7
776,7.760,8.8,13.2,51.3
777,7.770,11.5,10.7,52.9
778,7.780,13.9,8.2,54.6
779,7.790,16.1,5.7,56.5
780,7.800,18.1,3.2,58.4
781,7.810,20.0,0.5,60.4
782,7.820,21.3,-2.3,62.5
783,7.830,21.8,-5.1,64.7
784,7.840,22.1,-8.1,67.1
785,7.850,23.0,-11.3,69.5
786,7.860,24.3,-14.4,72.0
787,7.870,26.3,-17.7,74.2
788,7.880,28.0,-20.9,76.3
789,7.890,29.6,-24.4,78.2
790,7.900,30.9,-28.1,80.1
791,7.910,32.1,-31.7,82.1
792,7.920,33.1,-35.3,84.0
793,7.930,33.4,-38.7,85.9
794,7.940,33.7,-41.9,87.7
795,7.950,33.9,-44.9,89.5
796,7.960,33.8,-47.6,91.5
797,7.970,33.7,-50.0,93.6
798,7.980,33.4,-52.1,95.7
799,7.990,32.7,-53.8,97.9
800,8.000,31.9,-55.3,100.1
801,8.010,30.8,-56.4,102.5
802,8.020,29.2,-57.2,105.2
803,8.030,27.5,-57.9,108.1
804,8.040,26.0,-58.3,110.9
805,8.050,24.2,-58.6,113.8
806,8.060,22.4,-58.9,116.7
807,8.070,20.7,-59.0,119.3
808,8.080,18.9,-59.2,122.0
809,8.090,16.8,-59.2,124.7
810,8.100,14.7,-59.2,127.5
811,8.110,12.5,-59.0,130.2
812,8.120,10.2,-58.8,133.0
813,8.130,8.0,-58.6,135.7
814,8.140,5.8,-58.2,138.2
815,8.150,3.9,-57.8,140.6
816,8.160,2.2,-57.3,142.9
817,8.170,0.5,-56.8,145.0
818,8.180,-1.2,-56.2,147.1
819,8.190,-3.0,-55.6,149.2
820,8.200,-4.7,-54.8,151.2
821,8.210,-6.3,-53.9,153.2
822,8.220,-7.8,-52.8,155.0
823,8.230,-9.2,-51.7,156.6
824,8.240,-10.3,-50.6,158.1
825,8.250,-11.2,-49.4,159.4
826,8.260,-11.9,-48.2,160.7
827,8.270,-12.4,-46.9,161.9
828,8.280,-12.9,-45.6,163.0
829,8.290,-13.1,-44.2,163.9
830,8.300,-13.2,-42.8,164.8
831,8.310,-13.1,-41.3,165.6
832,8.320,-12.7,-39.7,166.4
833,8.330,-12.2,-38.1,167.0
834,8.340,-11.6,-36.5,167.5
835,8.350,-10.7,-34.8,168.0
836,8.360,-9.7,-33.1,168.3
837,8.370,-8.7,-31.3,168.6
838,8.380,-7.6,-29.5,168.9
839,8.390,-6.2,-27.6,169.1
840,8.400,-4.7,-25.7,169.2
841,8.410,-2.9,-23.8,169.2
842,8.420,-0.9,-22.0,169.2
843,8.430,1.5,-20.3,169.1
844,8.440,4.2,-18.6,168.9
845,8.450,7.0,-16.9,168.6
846,8.460,10.0,-15.2,168.4
847,8.470,12.9,-13.5,168.1
848,8.480,15.9,-11.8,167.7
849,8.490,18.8,-10.0,167.3
850,8.500,21.4,-8.2,166.9
851,8.510,23.7,-6.5,166.4
852,8.520,25.6,-4.6,165.9
853,8.530,27.2,-2.6,165.5
854,8.540,28.5,-0.5,165.0
855,8.550,29.5,1.8,164.5
856,8.560,30.5,4.0,163.9
857,8.570,31.9,6.2,163.2
858,8.580,33.5,8.3,162.4
859,8.590,35.3,10.5,161.6
860,8.600,36.9,12.7,160.7
861,8.610,38.4,15.0,159.7
862,8.620,39.7,17.4,158.7
863,8.630,40.8,19.8,157.6
864,8.640,41.6,22.3,156.5
865,8.650,42.0,24.9,155.3
866,8.660,42.4,27.6,153.8
867,8.670,42.8,30.3,152.2
868,8.680,43.6,32.8,150.3
869,8.690,44.9,35.1,148.5
870,8.700,45.9,37.2,146.9
871,8.710,46.5,39.5,145.6
872,8.720,46.5,41.9,144.3
873,8.730,46.0,44.5,142.9
874,8.740,45.3,46.9,141.1
875,8.750,44.7,49.3,139.3
876,8.760,44.0,51.5,137.6
877,8.770,43.5,53.6,136.0
878,8.780,43.2,55.7,134.5
879,8.790,42.7,57.7,133.0
880,8.800,41.5,59.6,131.1
881,8.810,40.0,61.1,129.0
882,8.820,38.0,62.5,126.8
883,8.830,35.5,63.8,124.2
884,8.840,32.8,64.9,121.6
885,8.850,29.9,65.9,118.8
886,8.860,26.7,66.8,115.6
887,8.870,23.3,67.3,112.0
888,8.880,20.2,67.6,108.3
889,8.890,17.4,67.7,104.8
890,8.900,14.5,67.7,101.5
891,8.910,11.3,67.6,98.0
892,8.920,8.0,67.4,94.7
893,8.930,4.6,67.2,91.3
894,8.940,1.2,66.8,88.0
895,8.950,-1.9,66.3,84.7
896,8.960,-4.6,65.6,81.8
897,8.970,-6.8,64.9,79.1
898,8.980,-9.0,64.1,76.6
899,8.990,-11.2,63.3,74.2
900,9.000,-13.4,62.5,71.7
901,9.010,-15.4,61.7,69.5
902,9.020,-17.3,61.0,67.3
903,9.030,-19.6,60.2,65.0
904,9.040,-21.7,59.3,62.7
905,9.050,-23.5,58.4,60.6
906,9.060,-25.1,57.5,58.7
907,9.070,-26.8,56.6,56.8
908,9.080,-28.7,55.7,55.0
909,9.090,-30.7,54.6,53.2
910,9.100,-32.7,53.6,51.4
911,9.110,-34.6,52.5,49.7
912,9.120,-36.4,51.4,48.1
913,9.130,-38.4,50.3,46.5
914,9.140,-40.1,49.1,45.0
915,9.150,-41.6,47.7,43.6
916,9.160,-42.9,46.3,42.4
917,9.170,-43.8,44.7,41.4
918,9.180,-44.5,43.1,40.6
919,9.190,-44.9,41.4,39.9
920,9.200,-44.9,39.6,39.5
921,9.210,-44.4,37.7,39.2
922,9.220,-43.4,35.9,39.2
923,9.230,-42.0,34.0,39.3
924,9.240,-40.3,32.0,39.6
925,9.250,-38.3,30.0,40.1
926,9.260,-36.0,27.9,40.7
927,9.270,-33.5,25.8,41.4
928,9.280,-30.8,23.6,42.3
929,9.290,-27.9,21.4,43.3
930,9.300,-24.8,19.1,44.4
931,9.310,-21.4,16.6,45.6
932,9.320,-17.8,14.2,46.9
933,9.330,-13.9,11.7,48.3
934,9.340,-9.7,9.1,49.8
935,9.350,-5.3,6.5,51.4
936,9.360,-0.8,3.9,53.0
937,9.370,3.6,1.3,54.6
938,9.380,7.4,-1.3,56.3
939,9.390,10.7,-3.8,58.0
940,9.400,13.6,-6.4,59.9
941,9.410,16.1,-9.0,61.7
942,9.420,18.2,-11.5,63.7
943,9.430,19.7,-14.1,65.8
944,9.440,21.6,-16.5,67.9
945,9.450,24.5,-19.0,69.9
946,9.460,27.3,-21.4,71.7
947,9.470,29.3,-23.7,73.4
948,9.480,30.6,-26.1,75.2
949,9.490,31.5,-28.5,76.9
950,9.500,32.1,-30.9,78.7
951,9.510,32.7,-33.5,80.5
952,9.520,33.4,-36.0,82.3
953,9.530,34.3,-38.4,84.1
954,9.540,34.7,-40.8,85.8
955,9.550,34.7,-42.9,87.7
956,9.560,34.3,-44.9,89.7
957,9.570,33.5,-46.8,91.9
958,9.580,32.3,-48.6,94.2
959,9.590,31.0,-50.1,96.7
960,9.600,29.5,-51.5,99.3
961,9.610,27.8,-52.8,102.0
962,9.620,25.8,-53.8,104.9
963,9.630,23.5,-54.7,107.8
964,9.640,21.0,-55.3,110.8
965,9.650,18.3,-55.9,113.9
966,9.660,15.6,-56.3,117.1
967,9.670,13.1,-56.5,120.2
968,9.680,10.7,-56.6,123.2
969,9.690,8.4,-56.7,126.0
970,9.700,6.0,-56.6,128.8
971,9.710,3.6,-56.3,131.5
972,9.720,1.1,-56.0,134.2
973,9.730,-1.3,-55.5,136.8
974,9.740,-3.6,-55.0,139.3
975,9.750,-5.7,-54.4,141.7
976,9.760,-7.5,-53.7,144.0
977,9.770,-9.2,-53.0,146.2
978,9.780,-10.7,-52.2,148.2
979,9.790,-12.0,-51.4,150.0
980,9.800,-13.2,-50.4,151.6
981,9.810,-14.2,-49.4,153.1
982,9.820,-15.0,-48.2,154.6
983,9.830,-15.8,-47.0,155.9
984,9.840,-16.3,-45.7,157.0
985,9.850,-16.6,-44.4,158.1
986,9.860,-16.7,-42.9,159.0
987,9.870,-16.5,-41.4,159.8
988,9.880,-16.0,-39.8,160.6
989,9.890,-15.2,-38.1,161.1
990,9.900,-14.1,-36.4,161.6
991,9.910,-12.8,-34.7,162.0
992,9.920,-11.2,-32.9,162.3
993,9.930,-9.7,-31.1,162.4
994,9.940,-8.2,-29.3,162.5
995,9.950,-6.6,-27.5,162.5
996,9.960,-4.8,-25.6,162.4
997,9.970,-2.7,-23.7,162.3
998,9.980,-0.2,-21.9,162.1
999,9.990,2.5,-20.1,161.8
1000,10.000,5.5,-18.2,161.5
1001,10.010,8.5,-16.4,161.1
1002,10.020,11.6,-14.7,160.6
1003,10.030,14.4,-12.8,160.1
1004,10.040,17.0,-11.0,159.6
1005,10.050,19.6,-9.1,159.1
1006,10.060,22.1,-7.1,158.5
1007,10.070,24.5,-5.1,157.9
1008,10.080,26.8,-2.9,157.2
1009,10.090,29.2,-0.7,156.6
1010,10.100,31.5,1.5,155.8
1011,10.110,33.7,3.9,155.1
1012,10.120,35.8,6.3,154.3
1013,10.130,37.7,8.9,153.5
1014,10.140,39.5,11.4,152.6
1015,10.150,41.4,14.0,151.6
1016,10.160,43.4,16.5,150.6
1017,10.170,45.1,19.3,149.6
1018,10.180,46.5,22.1,148.5
1019,10.190,47.5,25.1,147.4
1020,10.200,48.2,28.2,146.1
1021,10.210,48.9,31.2,144.7
1022,10.220,49.3,34.2,143.1
1023,10.230,50.3,37.0,141.5
1024,10.240,51.4,39.7,140.0
1025,10.250,52.4,42.4,138.7
1026,10.260,52.9,45.1,137.6
1027,10.270,53.0,47.8,136.4
1028,10.280,52.6,50.4,134.9
1029,10.290,52.1,52.9,133.3
1030,10.300,51.3,55.1,131.5
1031,10.310,50.4,57.2,129.6
1032,10.320,49.6,59.3,128.0
1033,10.330,48.6,61.2,126.2
1034,10.340,47.5,63.0,124.2
1035,10.350,45.9,64.6,121.9
1036,10.360,44.1,66.0,119.4
1037,10.370,41.8,67.3,116.6
1038,10.380,38.9,68.4,113.4
1039,10.390,35.6,69.5,110.0
1040,10.400,32.1,70.4,106.5
1041,10.410,28.3,71.3,102.6
1042,10.420,24.3,71.8,98.3
1043,10.430,20.3,72.3,94.0
1044,10.440,16.5,72.5,89.9
1045,10.450,12.5,72.7,85.7
1046,10.460,8.0,72.7,81.3
1047,10.470,3.4,72.7,76.8
1048,10.480,-1.2,72.5,72.3
1049,10.490,-5.6,72.3,68.1
1050,10.500,-9.8,71.9,63.9
1051,10.510,-13.8,71.3,60.0
1052,10.520,-17.3,70.6,56.5
1053,10.530,-20.4,69.9,53.4
1054,10.540,-23.4,69.1,50.4
1055,10.550,-26.4,68.2,47.7
1056,10.560,-29.2,67.2,45.0
1057,10.570,-31.7,66.2,42.6
1058,10.580,-34.2,65.2,40.4
1059,10.590,-36.6,64.2,38.3
1060,10.600,-38.8,63.1,36.4
1061,10.610,-40.8,61.9,34.7
1062,10.620,-42.4,60.7,33.3
1063,10.630,-44.0,59.4,32.0
1064,10.640,-45.2,58.0,31.0
1065,10.650,-46.1,56.6,30.2
1066,10.660,-46.9,55.1,29.6
1067,10.670,-47.6,53.5,29.2
1068,10.680,-48.1,51.9,29.0
1069,10.690,-48.2,50.2,29.0
1070,10.700,-48.0,48.5,29.1
1071,10.710,-47.5,46.7,29.5
1072,10.720,-46.6,44.9,30.0
1073,10.730,-45.3,43.0,30.6
1074,10.740,-43.6,41.0,31.4
1075,10.750,-41.6,39.1,32.3
1076,10.760,-39.4,37.1,33.3
1077,10.770,-36.8,35.0,34.4
1078,10.780,-33.9,32.9,35.5
1079,10.790,-30.7,30.7,36.8
1080,10.800,-27.3,28.5,38.0
1081,10.810,-23.8,26.2,39.3
1082,10.820,-20.2,23.8,40.7
1083,10.830,-16.6,21.4,42.0
1084,10.840,-13.0,19.0,43.4
1085,10.850,-9.2,16.6,44.9
1086,10.860,-5.4,14.1,46.3
1087,10.870,-1.7,11.5,47.8
1088,10.880,1.7,8.8,49.4
1089,10.890,5.0,6.2,50.9
1090,10.900,8.3,3.6,52.5
1091,10.910,11.6,0.9,54.1
1092,10.920,14.7,-1.7,55.7
1093,10.930,17.4,-4.4,57.4
1094,10.940,19.3,-7.0,59.1
1095,10.950,20.8,-9.7,61.0
1096,10.960,22.0,-12.4,62.9
1097,10.970,22.9,-15.0,65.0
1098,10.980,23.6,-17.7,67.2
1099,10.990,24.9,-20.3,69.4
1100,11.000,27.0,-23.0,71.5
1101,11.010,29.0,-25.7,73.4
1102,11.020,30.4,-28.4,75.3
1103,11.030,30.7,-31.0,77.2
1104,11.040,30.3,-33.6,79.3
1105,11.050,29.7,-36.3,81.3
1106,11.060,29.0,-38.8,83.5
1107,11.070,28.7,-41.1,85.7
1108,11.080,28.3,-43.3,87.8
1109,11.090,27.9,-45.3,90.0
1110,11.100,27.0,-47.1,92.3
1111,11.110,25.6,-48.8,94.6
1112,11.120,23.9,-50.2,97.2
1113,11.130,22.1,-51.2,99.9
1114,11.140,20.3,-52.1,102.6
1115,11.150,18.5,-52.9,105.4
1116,11.160,16.6,-53.4,108.1
1117,11.170,14.6,-53.7,110.9
1118,11.180,12.5,-54.0,113.7
1119,11.190,10.2,-54.1,116.4
1120,11.200,8.0,-54.0,119.2
1121,11.210,6.0,-53.7,121.8
1122,11.220,4.2,-53.3,124.2
1123,11.230,2.4,-52.9,126.5
1124,11.240,0.8,-52.4,128.7
1125,11.250,-1.0,-51.8,130.7
1126,11.260,-2.7,-51.2,132.7
1127,11.270,-4.4,-50.5,134.7
1128,11.280,-6.0,-49.7,136.6
1129,11.290,-7.4,-48.8,138.3
1130,11.300,-8.7,-47.9,139.9
1131,11.310,-10.0,-47.0,141.5
1132,11.320,-11.0,-46.1,143.0
1133,11.330,-12.0,-45.1,144.4
1134,11.340,-12.9,-44.0,145.7
1135,11.350,-13.8,-42.9,147.0
1136,11.360,-14.6,-41.6,148.1
1137,11.370,-15.2,-40.3,149.2
1138,11.380,-15.7,-38.9,150.3
1139,11.390,-15.8,-37.4,151.2
1140,11.400,-15.7,-35.9,152.1
1141,11.410,-15.2,-34.3,152.9
1142,11.420,-14.6,-32.6,153.6
1143,11.430,-13.6,-30.9,154.1
1144,11.440,-12.5,-29.1,154.6
1145,11.450,-11.1,-27.2,155.1
1146,11.460,-9.5,-25.4,155.5
1147,11.470,-7.6,-23.6,155.8
1148,11.480,-5.7,-21.8,156.0
1149,11.490,-3.7,-19.9,156.2
1150,11.500,-1.5,-18.1,156.4
1151,11.510,1.0,-16.2,156.5
1152,11.520,3.8,-14.5,156.5
1153,11.530,6.7,-12.7,156.5
1154,11.540,9.8,-10.9,156.5
1155,11.550,12.9,-9.2,156.4
1156,11.560,16.1,-7.4,156.2
1157,11.570,19.2,-5.6,156.0
1158,11.580,22.1,-3.8,155.8
1159,11.590,24.8,-1.8,155.5
1160,11.600,27.1,0.2,155.2
1161,11.610,29.1,2.2,154.8
1162,11.620,30.7,4.4,154.4
1163,11.630,32.3,6.8,154.0
1164,11.640,33.9,9.2,153.5
1165,11.650,35.6,11.6,152.9
1166,11.660,37.5,14.1,152.3
1167,11.670,39.6,16.5,151.6
1168,11.680,41.7,19.0,150.9
1169,11.690,43.6,21.6,150.1
1170,11.700,45.0,24.2,149.3
1171,11.710,46.2,27.0,148.3
1172,11.720,47.3,29.7,147.3
1173,11.730,48.5,32.5,146.0
1174,11.740,49.5,35.3,144.6
1175,11.750,50.7,38.0,142.9
1176,11.760,52.6,40.5,141.3
1177,11.770,54.3,42.8,139.8
1178,11.780,55.5,45.1,138.4
1179,11.790,55.8,47.4,137.2
1180,11.800,55.4,49.7,135.8
1181,11.810,54.5,52.1,134.2
1182,11.820,53.7,54.5,132.6
1183,11.830,52.8,56.6,130.8
1184,11.840,52.0,58.6,129.0
1185,11.850,50.8,60.5,127.2
1186,11.860,49.3,62.3,125.2
1187,11.870,47.5,63.9,123.2
1188,11.880,45.1,65.5,120.8
1189,11.890,42.1,66.9,117.9
1190,11.900,38.8,68.0,114.5
1191,11.910,35.2,68.9,110.8
1192,11.920,31.3,69.6,106.9
1193,11.930,27.3,70.2,102.8
1194,11.940,23.2,70.6,98.6
1195,11.950,19.0,70.9,94.5
1196,11.960,14.9,71.2,90.3
1197,11.970,10.6,71.2,86.1
1198,11.980,6.6,71.2,82.1
1199,11.990,2.5,71.0,78.1
1200,12.000,-1.7,70.7,74.2
1201,12.010,-5.8,70.3,70.4
1202,12.020,-9.8,69.8,66.7
1203,12.030,-13.6,69.1,63.2
1204,12.040,-17.3,68.4,59.9
1205,12.050,-20.5,67.5,56.8
1206,12.060,-23.6,66.7,53.9
1207,12.070,-26.5,65.7,51.2
1208,12.080,-29.3,64.6,48.7
1209,12.090,-31.8,63.5,46.5
1210,12.100,-34.2,62.3,44.4
1211,12.110,-36.5,61.1,42.5
1212,12.120,-38.5,59.8,40.7
1213,12.130,-40.3,58.5,39.2
1214,12.140,-41.8,57.2,37.9
1215,12.150,-43.2,55.8,36.8
1216,12.160,-44.3,54.3,35.7
1217,12.170,-45.4,52.8,34.8
1218,12.180,-46.2,51.2,34.1
1219,12.190,-46.5,49.5,33.6
1220,12.200,-46.4,47.8,33.3
1221,12.210,-46.0,46.2,33.2
1222,12.220,-45.4,44.4,33.2
1223,12.230,-44.6,42.6,33.3
1224,12.240,-43.4,40.7,33.7
1225,12.250,-41.8,38.8,34.2
1226,12.260,-39.9,36.8,34.8
1227,12.270,-37.7,34.8,35.5
1228,12.280,-35.3,32.8,36.4
1229,12.290,-32.5,30.7,37.2
1230,12.300,-29.4,28.5,38.2
1231,12.310,-26.1,26.3,39.1
1232,12.320,-22.6,24.0,40.1
1233,12.330,-19.1,21.7,41.1
1234,12.340,-15.4,19.3,42.2
1235,12.350,-11.7,17.0,43.3
1236,12.360,-7.9,14.7,44.4
1237,12.370,-3.9,12.3,45.6
1238,12.380,0.0,9.8,46.8
1239,12.390,3.8,7.3,48.0
1240,12.400,7.3,4.7,49.3
1241,12.410,10.7,2.1,50.6
1242,12.420,14.1,-0.4,51.9
1243,12.430,17.7,-3.0,53.3
1244,12.440,21.1,-5.7,54.6
1245,12.450,23.8,-8.3,56.1
1246,12.460,25.5,-11.0,57.7
1247,12.470,26.7,-13.6,59.4
1248,12.480,27.4,-16.2,61.2
1249,12.490,27.8,-18.9,63.1
1250,12.500,28.0,-21.5,65.2
1251,12.510,29.3,-24.1,67.3
1252,12.520,31.2,-26.7,69.2
1253,12.530,33.1,-29.3,70.9
1254,12.540,34.4,-32.0,72.7
1255,12.550,35.0,-34.5,74.5
1256,12.560,35.3,-37.1,76.4
1257,12.570,35.5,-39.8,78.3
1258,12.580,35.6,-42.3,80.3
1259,12.590,35.7,-44.7,82.3
1260,12.600,35.3,-46.9,84.4
1261,12.610,34.6,-48.9,86.5
1262,12.620,33.4,-50.6,88.8
1263,12.630,31.9,-52.2,91.2
1264,12.640,30.1,-53.7,93.7
1265,12.650,28.2,-54.8,96.6
1266,12.660,26.1,-55.8,99.5
1267,12.670,23.7,-56.5,102.4
1268,12.680,21.2,-57.0,105.4
1269,12.690,18.7,-57.4,108.4
1270,12.700,16.2,-57.6,111.3
1271,12.710,13.5,-57.6,114.3
1272,12.720,10.8,-57.6,117.3
1273,12.730,8.2,-57.3,120.2
1274,12.740,5.8,-56.9,122.9
1275,12.750,3.6,-56.5,125.4
1276,12.760,1.4,-56.0,127.8
1277,12.770,-0.7,-55.4,130.1
1278,12.780,-2.7,-54.8,132.2
1279,12.790,-4.8,-54.1,134.3
1280,12.800,-7.1,-53.4,136.4
1281,12.810,-9.4,-52.6,138.5
1282,12.820,-11.7,-51.7,140.5
1283,12.830,-13.7,-50.9,142.3
1284,12.840,-15.4,-50.0,144.0
1285,12.850,-17.1,-49.0,145.7
1286,12.860,-18.8,-47.9,147.3
1287,12.870,-20.4,-46.7,148.9
1288,12.880,-21.9,-45.5,150.4
1289,12.890,-23.2,-44.2,151.8
1290,12.900,-24.4,-42.8,153.1
1291,12.910,-25.3,-41.4,154.4
1292,12.920,-26.0,-40.0,155.5
1293,12.930,-26.3,-38.5,156.6
1294,12.940,-26.1,-37.0,157.5
1295,12.950,-25.6,-35.5,158.3
1296,12.960,-24.8,-34.0,159.0
1297,12.970,-23.8,-32.5,159.6
1298,12.980,-22.5,-31.0,160.0
1299,12.990,-21.1,-29.5,160.4
1300,13.000,-19.3,-28.0,160.6
1301,13.010,-17.2,-26.4,160.7
1302,13.020,-14.8,-24.9,160.7
1303,13.030,-12.2,-23.4,160.6
1304,13.040,-9.6,-21.9,160.4
1305,13.050,-7.1,-20.4,160.1
1306,13.060,-4.5,-18.9,159.7
1307,13.070,-1.8,-17.4,159.3
1308,13.080,1.0,-15.9,158.7
1309,13.090,3.9,-14.4,158.1
1310,13.100,6.8,-12.9,157.5
1311,13.110,9.8,-11.3,156.7
1312,13.120,12.6,-9.7,155.9
1313,13.130,15.2,-8.0,155.0
1314,13.140,17.5,-6.2,154.1
1315,13.150,19.8,-4.3,153.1
1316,13.160,22.1,-2.3,152.1
1317,13.170,24.3,-0.3,151.1
1318,13.180,26.6,1.9,150.0
1319,13.190,29.0,4.2,148.8
1320,13.200,31.4,6.5,147.6
1321,13.210,34.1,8.9,146.4
1322,13.220,36.8,11.3,145.1
1323,13.230,39.4,14.0,143.8
1324,13.240,41.8,16.9,142.5
1325,13.250,43.9,19.9,141.2
1326,13.260,45.8,23.0,139.7
1327,13.270,47.2,26.3,138.3
1328,13.280,48.3,29.6,136.8
1329,13.290,49.5,33.0,135.1
1330,13.300,51.2,36.1,133.6
1331,13.310,52.8,39.1,132.2
1332,13.320,54.1,42.1,130.9
1333,13.330,54.8,45.0,129.6
1334,13.340,54.7,47.9,128.1
1335,13.350,54.4,50.8,126.6
1336,13.360,53.6,53.6,124.9
1337,13.370,52.9,56.1,123.0
1338,13.380,52.0,58.4,121.2
1339,13.390,50.8,60.5,119.2
1340,13.400,49.2,62.3,117.1
1341,13.410,47.1,64.0,114.6
1342,13.420,44.5,65.6,111.9
1343,13.430,41.4,66.9,108.5
1344,13.440,38.1,67.8,104.8
1345,13.450,34.6,68.6,101.0
1346,13.460,31.1,69.2,97.1
1347,13.470,27.5,69.7,93.2
1348,13.480,24.0,70.0,89.2
1349,13.490,20.3,70.2,85.3
1350,13.500,16.6,70.4,81.3
1351,13.510,13.0,70.4,77.4
1352,13.520,9.5,70.3,73.7
1353,13.530,6.0,70.1,70.0
1354,13.540,2.4,69.8,66.4
1355,13.550,-1.0,69.4,63.0
1356,13.560,-4.4,69.0,59.6
1357,13.570,-7.7,68.5,56.3
1358,13.580,-10.9,67.9,53.3
1359,13.590,-14.0,67.3,50.3
1360,13.600,-17.0,66.6,47.5
1361,13.610,-19.7,65.8,44.9
1362,13.620,-22.4,64.9,42.5
1363,13.630,-24.8,63.9,40.3
1364,13.640,-27.1,62.9,38.4
1365,13.650,-29.2,61.8,36.6
1366,13.660,-31.1,60.6,35.0
1367,13.670,-32.8,59.4,33.6
1368,13.680,-34.2,58.1,32.4
1369,13.690,-35.3,56.7,31.4
1370,13.700,-36.2,55.3,30.5
1371,13.710,-37.0,53.8,29.7
1372,13.720,-37.5,52.2,29.1
1373,13.730,-37.8,50.7,28.6
1374,13.740,-38.0,49.0,28.3
1375,13.750,-37.9,47.3,28.0
1376,13.760,-37.8,45.6,27.9
1377,13.770,-37.5,43.9,27.8
1378,13.780,-37.0,42.1,27.9
1379,13.790,-36.4,40.3,28.0
1380,13.800,-35.6,38.4,28.2
1381,13.810,-34.6,36.6,28.5
1382,13.820,-33.5,34.8,28.9
1383,13.830,-32.1,32.9,29.4
1384,13.840,-30.4,31.0,29.9
1385,13.850,-28.5,29.1,30.5
1386,13.860,-26.4,27.2,31.1
1387,13.870,-24.1,25.2,31.9
1388,13.880,-21.6,23.1,32.7
1389,13.890,-18.9,21.0,33.5
1390,13.900,-15.9,18.9,34.5
1391,13.910,-12.7,16.8,35.5
1392,13.920,-9.4,14.6,36.7
1393,13.930,-5.9,12.3,37.9
1394,13.940,-2.5,10.0,39.2
1395,13.950,0.8,7.6,40.6
1396,13.960,4.2,5.1,42.1
1397,13.970,7.6,2.7,43.6
1398,13.980,10.7,0.3,45.3
1399,13.990,13.4,-2.2,47.0
1400,14.000,15.7,-4.7,48.8
1401,14.010,17.7,-7.2,50.7
1402,14.020,19.2,-9.8,52.8
1403,14.030,20.1,-12.2,54.9
1404,14.040,20.4,-14.7,57.2
1405,14.050,21.6,-17.0,59.4
1406,14.060,23.9,-19.4,61.5
1407,14.070,26.2,-21.7,63.5
1408,14.080,27.9,-24.1,65.3
1409,14.090,29.1,-26.5,67.2
1410,14.100,30.1,-28.8,69.1
1411,14.110,31.1,-31.3,70.9
1412,14.120,32.2,-33.7,72.8
1413,14.130,33.6,-35.9,74.5
1414,14.140,34.7,-38.1,76.3
1415,14.150,35.2,-40.1,78.1
1416,14.160,35.2,-41.9,80.0
1417,14.170,34.5,-43.5,82.0
1418,14.180,33.7,-44.9,84.2
1419,14.190,32.8,-46.2,86.6
1420,14.200,31.8,-47.2,89.0
1421,14.210,30.6,-48.2,91.5
1422,14.220,29.2,-49.1,94.0
1423,14.230,27.7,-49.8,96.7
1424,14.240,25.8,-50.4,99.3
1425,14.250,23.8,-50.9,102.0
1426,14.260,21.8,-51.2,104.8
1427,14.270,19.9,-51.4,107.5
1428,14.280,17.9,-51.5,110.2
1429,14.290,15.9,-51.5,112.9
1430,14.300,13.9,-51.4,115.5
1431,14.310,12.1,-51.3,117.9
1432,14.320,10.3,-51.1,120.4
1433,14.330,8.6,-50.7,122.8
1434,14.340,6.9,-50.3,125.1
1435,14.350,5.5,-49.8,127.3
1436,14.360,4.1,-49.3,129.3
1437,14.370,2.6,-48.7,131.4
1438,14.380,1.1,-48.1,133.4
1439,14.390,-0.3,-47.3,135.3
1440,14.400,-1.7,-46.6,137.2
1441,14.410,-3.0,-45.7,139.0
1442,14.420,-4.3,-44.8,140.8
1443,14.430,-5.5,-43.8,142.5
1444,14.440,-6.5,-42.7,144.1
1445,14.450,-7.2,-41.5,145.6
1446,14.460,-7.8,-40.3,147.0
1447,14.470,-8.1,-39.0,148.3
1448,14.480,-8.2,-37.7,149.5
1449,14.490,-8.0,-36.2,150.7
1450,14.500,-7.5,-34.7,151.7
1451,14.510,-6.7,-33.2,152.5
1452,14.520,-5.6,-31.6,153.3
1453,14.530,-4.5,-30.1,153.9
1454,14.540,-3.2,-28.6,154.5
