Frame,Time,RightBicepsbrachiicaputbrevis,RightTricepsbrachiicaputlongus,LeftBicepsbrachiicaputbrevis,LeftTricepsbrachiicaputlongus,RightTrapeziusdescendens,LeftTrapeziusdescendens,RightLatissimusDorsi,LeftLatissimusDorsi,
5802,5.802,0.033999,0.022010,0.148491,-0.003725,-0.007590,-0.058052,-0.038305,0.019983,
5803,5.803,-0.010574,0.017956,0.005816,-0.011952,0.003952,-0.040818,-0.027526,0.038893,
5804,5.804,-0.062974,0.043193,-0.124032,-0.019313,0.008403,-0.055799,-0.025850,0.031420,
5805,5.805,-0.083730,0.039863,-0.208343,-0.021583,0.012644,-0.069108,-0.009394,0.015669,
5806,5.806,-0.063981,0.036882,-0.193339,-0.011446,0.006955,-0.081032,0.005947,-0.002972,
5807,5.807,-0.022668,0.023097,-0.207280,-0.002112,0.010976,-0.115619,-0.004403,-0.015515,
5808,5.808,-0.006481,0.020689,-0.169450,0.006361,0.004463,-0.272965,0.015927,-0.013517,
5809,5.809,0.017873,0.009528,-0.134775,0.013976,-0.009057,-0.520351,0.023927,0.004767,
5810,5.810,0.048705,-0.008897,-0.124349,0.018010,-0.002671,-0.356926,0.026200,-0.007748,
5811,5.811,0.084609,-0.011241,-0.096030,0.006632,0.006624,-0.029635,0.032736,-0.010138,
5812,5.812,0.089084,-0.008985,-0.070559,0.002002,0.031815,0.187807,0.038797,0.012200,
5813,5.813,0.075474,0.001250,-0.047889,-0.007723,0.035047,0.305874,0.059213,0.014957,
5814,5.814,0.030925,0.014377,-0.070057,-0.019170,0.011632,0.269113,0.018043,0.006701,
5815,5.815,0.000892,0.012800,-0.077268,-0.017790,0.014040,0.104728,0.000546,-0.000665,
5816,5.816,-0.048144,0.014468,-0.048690,-0.024861,0.016249,-0.223455,-0.015419,0.001469,
5817,5.817,-0.094593,0.013273,-0.075881,-0.023799,-0.001503,-0.442322,-0.039669,-0.004636,
5818,5.818,-0.125432,0.009728,-0.120055,-0.016105,0.000277,-0.324071,-0.044122,-0.002758,
5819,5.819,-0.132449,0.015483,-0.137940,-0.010951,0.001955,0.000228,-0.040269,-0.007795,
5820,5.820,-0.129623,0.014650,-0.122418,-0.006476,-0.000191,0.218348,-0.058401,-0.006169,
5821,5.821,-0.136034,0.000810,-0.069319,0.002933,-0.012269,0.337157,-0.061639,0.006470,
5822,5.822,-0.149927,0.003070,0.023207,0.004056,0.004463,0.373077,-0.046762,0.011626,
5823,5.823,-0.133903,-0.009698,0.086443,0.000789,0.010928,0.339986,-0.033044,0.001046,
5824,5.824,-0.119601,-0.007720,0.075195,0.012237,0.016927,0.250238,-0.020672,0.010787,
5825,5.825,-0.112927,-0.005883,0.044397,0.026088,0.014990,0.168621,0.004063,0.012099,
5826,5.826,-0.101298,-0.004196,-0.021600,0.013072,0.009859,-0.003572,0.047073,0.006639,
5827,5.827,-0.096085,-0.010102,-0.081686,0.008015,-0.000821,-0.070368,0.064535,-0.000553,
5828,5.828,-0.077855,-0.012947,-0.120407,-0.008877,-0.004869,-0.131215,0.069831,-0.005064,
5829,5.829,-0.060787,-0.007333,-0.127095,-0.015423,-0.011098,-0.224058,0.074638,-0.017883,
5830,5.830,-0.040483,-0.004243,-0.107579,-0.005227,-0.010058,-0.241361,0.070331,-0.001109,
5831,5.831,-0.021695,-0.008073,-0.042958,0.007838,-0.008990,-0.135182,0.058588,0.014503,
5832,5.832,-0.020993,-0.003940,-0.017231,-0.000596,-0.006205,-0.039213,0.055137,0.020692,
5833,5.833,-0.030252,-0.001495,-0.009776,-0.008203,-0.005281,0.047865,0.032245,0.011536,
5834,5.834,-0.043336,-0.005304,0.025213,-0.015120,0.000043,0.058819,0.035251,0.016761,
5835,5.835,-0.043154,-0.002015,0.083031,-0.013890,0.000816,-0.077052,0.016274,-0.000009,
5836,5.836,-0.024507,0.001958,0.137192,-0.017073,0.003978,-0.354755,0.014026,-0.020177,
5837,5.837,0.009367,-0.000647,0.143798,-0.003368,0.000041,-0.473548,0.020750,-0.017393,
5838,5.838,0.051181,-0.001372,0.084842,-0.005250,-0.000338,-0.292752,0.018865,-0.019719,
5839,5.839,0.090239,-0.002781,0.091952,0.006588,-0.001396,-0.259239,0.002269,-0.004139,
5840,5.840,0.114819,-0.001309,0.126901,0.026560,-0.000085,-0.467364,-0.004169,0.001924,
5841,5.841,0.127163,0.004204,0.120038,0.034715,-0.005723,-0.223400,-0.010119,0.018654,
5842,5.842,0.129503,0.013935,0.102402,0.027491,-0.006457,0.268591,0.006775,0.043399,
5843,5.843,0.099522,0.020588,0.043719,0.034168,-0.016322,0.619529,0.009107,0.066500,
5844,5.844,0.093905,0.017754,-0.026523,0.028205,-0.012146,0.554786,0.015364,0.069493,
5845,5.845,0.082102,0.019148,-0.092295,0.015339,-0.013239,0.147248,0.006187,0.055989,
5846,5.846,0.089022,0.013075,-0.065704,0.010450,-0.002840,0.093579,0.018117,0.058625,
5847,5.847,0.089958,0.007491,-0.041695,0.012140,0.001298,0.332923,0.019746,0.056737,
5848,5.848,0.104024,-0.002811,0.036031,0.012128,0.003070,0.317173,0.006964,0.033903,
5849,5.849,0.085241,-0.006159,0.100213,0.010920,0.004325,0.185699,0.005672,0.003594,
5850,5.850,0.050160,-0.002241,0.091450,0.007323,0.009965,-0.013077,0.004563,-0.018113,
5851,5.851,-0.014339,-0.003606,0.036495,-0.005109,0.009001,-0.193715,0.001424,-0.029693,
5852,5.852,-0.024318,-0.003799,-0.013751,-0.020271,0.000578,-0.161242,-0.014226,-0.025880,
5853,5.853,-0.080244,-0.011274,0.030782,-0.022255,0.001637,-0.430006,-0.047787,-0.035459,
5854,5.854,-0.088539,-0.007779,0.071032,-0.050131,0.002704,-0.394110,-0.071865,-0.038103,
5855,5.855,-0.096086,-0.006475,0.011614,-0.061932,0.003612,0.032532,-0.076130,-0.046003,
5856,5.856,-0.126350,-0.014669,-0.059601,-0.043795,-0.002254,0.439346,-0.087811,-0.038524,
5857,5.857,-0.153741,-0.024743,-0.069606,-0.027344,-0.002900,0.386800,-0.076830,-0.044948,
5858,5.858,-0.168810,-0.017580,-0.044138,-0.000240,0.002017,0.242912,-0.066882,-0.022308,
5859,5.859,-0.129610,-0.013654,0.041689,0.010631,0.000322,0.373917,-0.075528,-0.007267,
5860,5.860,-0.092792,-0.016695,0.099035,0.020487,-0.001375,0.413587,-0.061685,-0.015229,
5861,5.861,-0.029973,-0.021794,0.088604,0.023404,0.001159,0.305932,-0.024341,-0.017480,
5862,5.862,0.047500,-0.015232,0.041216,0.031553,-0.001889,0.208189,0.002330,0.002938,
5863,5.863,0.141307,-0.012576,-0.019103,0.033945,-0.002212,0.000658,0.016815,-0.010628,
5864,5.864,0.229620,-0.011785,-0.026727,0.013670,-0.001860,-0.025348,0.012522,-0.022861,
5865,5.865,0.310173,-0.006780,-0.005201,0.005585,-0.004228,0.000178,0.016468,-0.033912,
5866,5.866,0.362370,0.001590,-0.011365,-0.001639,-0.002538,-0.066089,0.012956,-0.039892,
5867,5.867,0.353089,0.014169,0.029888,0.009564,-0.001173,-0.126459,0.016199,-0.037923,
5868,5.868,0.310240,0.019282,0.046119,0.011620,-0.004049,-0.144617,0.024998,-0.053086,
5869,5.869,0.255961,0.017779,0.022272,0.006057,0.000187,-0.161004,0.022289,-0.038840,
5870,5.870,0.178122,0.013735,-0.034694,0.007776,-0.002682,-0.145203,0.015015,-0.010898,
5871,5.871,0.105825,0.002402,-0.057621,0.009331,-0.008441,-0.130688,0.008402,-0.014749,
5872,5.872,0.059195,-0.002201,-0.035817,0.013425,-0.010678,-0.218352,0.006360,-0.018244,
5873,5.873,0.016878,-0.006294,-0.028817,0.004657,-0.007142,-0.275323,0.000784,-0.021401,
5874,5.874,-0.052699,-0.010051,-0.045646,-0.003101,0.001130,-0.431374,0.005874,-0.012575,
5875,5.875,-0.080033,-0.011092,-0.071669,-0.014570,-0.002105,-0.274249,0.013523,0.017563,
5876,5.876,-0.087474,-0.010105,-0.105045,-0.019096,-0.007376,-0.009415,0.014937,0.037528,
5877,5.877,-0.109538,-0.005578,-0.144465,-0.031597,-0.004700,0.171183,0.006226,0.041046,
5878,5.878,-0.115265,-0.013435,-0.160141,-0.026509,0.004727,0.204231,0.003091,0.044200,
5879,5.879,-0.120263,-0.014568,-0.164676,-0.025005,-0.001591,0.174575,0.006192,0.035344,
5880,5.880,-0.112937,-0.011984,-0.142473,-0.018107,-0.007244,0.093572,0.008914,0.037974,
5881,5.881,-0.116629,-0.009569,-0.082140,-0.016941,0.002170,0.020258,0.008061,0.030628,
5882,5.882,-0.129373,-0.011901,-0.021383,-0.029479,0.003292,-0.046466,0.004288,0.032761,
5883,5.883,-0.132146,-0.005596,-0.028774,-0.037992,0.000026,-0.066351,0.004904,0.038778,
5884,5.884,-0.110542,0.000211,-0.007052,-0.015043,-0.007298,-0.084447,0.014275,0.048004,
5885,5.885,-0.061520,0.000769,0.064589,0.014674,-0.004633,-0.134499,0.010078,0.053003,
5886,5.886,-0.027516,-0.004257,0.150471,0.026466,-0.000453,-0.118963,-0.003978,0.048339,
5887,5.887,0.027159,0.001385,0.185430,0.015599,-0.002699,-0.077255,-0.002306,0.038584,
5888,5.888,0.078624,-0.000925,0.175506,0.012363,0.000799,0.036455,-0.000818,0.029676,
5889,5.889,0.112660,0.003857,0.166325,0.003548,0.010219,0.051954,-0.002533,0.012473,
5890,5.890,0.120122,0.000677,0.106223,0.006239,0.014226,0.038404,-0.012370,-0.019944,
5891,5.891,0.105922,0.003393,0.067441,-0.001041,0.013001,0.026269,-0.003751,-0.042039,
5892,5.892,0.093210,0.001699,-0.010650,-0.012206,0.005199,0.015639,-0.002917,-0.053986,
5893,5.893,0.055033,0.004567,-0.062601,-0.006128,0.012464,0.006609,0.006393,-0.079462,
5894,5.894,0.019289,0.005563,-0.053068,-0.004292,0.015154,-0.001544,0.022637,-0.082782,
5895,5.895,-0.003473,0.011127,-0.009956,0.000742,0.009250,-0.009404,0.020281,-0.080051,
5896,5.896,-0.015314,0.016858,0.013302,-0.000820,0.002378,0.013957,0.022174,-0.082931,
5897,5.897,-0.041961,0.021894,0.077364,-0.004924,0.001601,-0.093081,0.020210,-0.055870,
5898,5.898,-0.073580,0.020993,0.120462,0.001306,0.007554,-0.108548,0.011645,-0.030702,
5899,5.899,-0.068041,0.021257,0.112696,0.006873,0.005368,-0.011652,0.016067,0.005437,
5900,5.900,-0.086943,0.016961,0.063032,0.003808,0.007403,0.076140,0.009003,0.019573,
5901,5.901,-0.089526,0.008953,0.017912,0.002937,-0.000876,0.110063,0.002632,0.041310,
5902,5.902,-0.105050,0.009739,-0.023053,0.007142,-0.001918,0.036492,0.003529,0.037150,
5903,5.903,-0.095395,0.002225,-0.039035,0.003377,-0.009274,-0.030390,-0.008074,0.026080,
5904,5.904,-0.091902,-0.000732,-0.053472,0.008243,-0.004810,-0.074280,-0.015760,0.016041,
5905,5.905,-0.093524,-0.005219,-0.066718,0.012434,0.002855,-0.082658,-0.006163,0.018703,
5906,5.906,-0.072519,-0.013935,-0.078676,0.018820,0.012188,-0.047298,-0.004987,0.026647,
5907,5.907,-0.069188,-0.010977,-0.075303,0.014581,0.010858,0.037043,-0.008217,0.014172,
5908,5.908,-0.075925,-0.006007,-0.065679,0.013912,0.000393,-0.020566,-0.005171,0.016270,
5909,5.909,-0.059885,-0.005440,-0.045016,0.011914,0.001612,-0.051961,-0.005986,0.026349,
5910,5.910,-0.040988,-0.004893,-0.042368,0.007742,0.002658,0.014109,-0.001743,0.016991,
5911,5.911,-0.038146,0.000050,-0.049664,0.006100,-0.000697,-0.081129,-0.006942,0.008493,
5912,5.912,-0.039888,0.000429,-0.056309,-0.001634,-0.006074,-0.043909,-0.007547,0.013033,
5913,5.913,-0.012917,0.005873,-0.066557,-0.011916,-0.014659,-0.056054,-0.009146,0.000505,
5914,5.914,-0.001673,0.004898,-0.064852,-0.015954,-0.013767,-0.088007,-0.013086,-0.007962,
5915,5.915,-0.017707,0.005271,-0.046409,-0.007157,-0.021158,-0.003379,-0.015468,-0.009499,
5916,5.916,-0.020284,0.006665,-0.039284,0.005364,-0.022138,0.099396,-0.008391,0.011314,
5917,5.917,0.004615,0.004659,-0.037257,0.013818,-0.021415,0.168128,-0.003031,0.020134,
5918,5.918,0.007899,-0.002427,-0.031316,0.009247,-0.017813,0.205072,0.001655,0.012062,
5919,5.919,0.010692,-0.003602,-0.010989,0.005177,-0.007274,0.215839,0.004306,-0.000206,
5920,5.920,0.007747,0.001978,-0.003043,0.006348,0.006490,0.184033,0.005062,-0.011253,
5921,5.921,0.024621,-0.006827,0.004020,0.005321,0.000808,0.155026,0.004384,-0.013155,
5922,5.922,0.012923,-0.017497,0.014988,0.002268,0.002423,0.111381,0.006036,-0.007443,
5923,5.923,0.010292,-0.024778,0.029025,-0.002310,0.003900,0.056259,-0.002849,-0.005611,
5924,5.924,0.011491,-0.023923,0.045613,-0.004872,0.002524,-0.008292,-0.009253,0.002153,
5925,5.925,0.012439,-0.016470,0.074701,-0.002719,-0.001214,-0.120904,-0.010410,0.014831,
5926,5.926,0.004101,-0.001054,0.102445,-0.006334,0.001968,-0.105870,-0.011548,0.016725,
5927,5.927,0.024196,0.018933,0.091455,0.003068,0.007188,-0.036251,-0.008972,0.006284,
5928,5.928,-0.021536,0.015927,0.081479,0.009922,0.009893,-0.099090,0.002090,0.005140,
5929,5.929,0.036072,0.008356,0.048355,0.001060,0.003988,-0.202390,-0.002539,0.006528,
5930,5.930,0.011997,0.005868,0.026264,0.006598,0.006200,-0.077058,0.004321,0.003501,
5931,5.931,0.032627,-0.004554,0.014393,0.018108,0.001316,0.007093,-0.004531,0.002661,
5932,5.932,0.025532,-0.014123,-0.003669,0.010508,0.000882,0.083569,0.001025,-0.007511,
5933,5.933,0.019127,-0.016073,-0.006798,0.003589,-0.001833,0.041952,0.016763,-0.011417,
5934,5.934,0.002619,-0.014794,-0.015527,-0.000104,0.003240,-0.021098,0.027964,-0.010070,
5935,5.935,-0.002670,-0.021969,-0.012718,-0.007856,0.003064,-0.009509,0.021958,-0.010923,
5936,5.936,0.010035,-0.023370,-0.010186,-0.010850,0.003827,0.021697,0.027670,-0.007723,
5937,5.937,0.021391,-0.015797,-0.007799,-0.013507,0.002399,0.012367,0.012586,-0.003011,
5938,5.938,0.024485,-0.010740,-0.026065,-0.009263,0.001221,0.021200,0.002628,-0.000330,
5939,5.939,0.007569,0.003115,-0.033205,-0.007078,-0.005203,-0.095898,-0.010152,-0.000861,
5940,5.940,-0.001839,0.009035,-0.021966,-0.012008,-0.019194,-0.213348,-0.004807,0.005676,
5941,5.941,0.016637,0.010731,-0.003546,-0.013722,-0.021246,-0.197877,-0.002996,0.008291,
5942,5.942,0.023211,0.012280,0.003647,-0.004955,-0.015768,-0.100381,0.001381,0.012100,
5943,5.943,0.006896,0.001485,0.010088,-0.003815,-0.027810,0.089316,0.000512,0.022844,
5944,5.944,0.008057,-0.002684,0.015976,-0.014176,-0.048032,0.225062,-0.014083,0.018367,
5945,5.945,0.027567,0.000933,0.013928,-0.012880,-0.034528,0.299060,-0.023955,0.008844,
5946,5.946,0.023901,0.004046,0.018862,-0.019195,-0.002221,0.276996,-0.014410,0.017781,
5947,5.947,0.020528,0.006996,0.017219,-0.024821,0.011486,0.216407,0.007786,0.012335,
5948,5.948,0.012834,-0.001548,-0.003652,-0.017556,0.016371,0.124065,-0.000838,0.001001,
5949,5.949,0.007133,-0.005014,-0.015857,-0.012113,0.013889,0.006174,-0.006108,0.001863,
5950,5.950,-0.008225,-0.004070,-0.013011,-0.014789,0.032288,-0.043960,0.002157,0.012730,
5951,5.951,-0.022520,0.003132,-0.010383,-0.003649,0.055234,-0.058833,-0.010072,0.005978,
5952,5.952,-0.025317,0.005782,-0.003228,0.000865,0.057771,-0.044579,-0.030261,-0.000070,
5953,5.953,-0.018954,0.011660,0.003236,-0.006151,0.054551,-0.056804,-0.038300,0.001125,
5954,5.954,-0.013202,0.010938,0.001079,0.002555,0.056212,-0.068086,-0.035907,-0.014454,
5955,5.955,0.004626,0.004454,0.002811,0.003442,0.044346,-0.057563,-0.011225,-0.025489,
5956,5.956,0.028271,0.012170,0.011139,0.008503,0.033510,-0.047864,0.005170,-0.027414,
5957,5.957,0.037042,0.019377,0.003396,0.009136,0.019743,-0.073471,0.007957,-0.018001,
5958,5.958,0.044825,0.031519,-0.006355,-0.002244,0.014009,-0.065313,0.026922,-0.009471,
5959,5.959,0.019069,0.026417,-0.012685,0.005173,0.009150,-0.043629,0.024382,-0.013983,
5960,5.960,0.021282,0.018793,-0.018282,0.003650,0.002129,-0.049738,0.030844,-0.012573,
5961,5.961,0.035172,0.025721,-0.021316,0.009735,-0.006853,-0.043643,0.028730,-0.003736,
5962,5.962,0.009513,0.016939,-0.016730,0.012766,-0.010368,-0.038142,0.011949,-0.004721,
5963,5.963,-0.001246,0.017991,-0.007230,0.009534,-0.013937,-0.042558,-0.017270,0.000542,
5964,5.964,-0.005033,0.012795,-0.000936,0.000861,-0.004307,-0.029051,-0.005397,-0.007915,
5965,5.965,-0.019733,0.023175,0.011626,0.001653,-0.012026,-0.008820,0.005499,-0.008931,
5966,5.966,-0.043078,0.024622,0.016774,0.006685,-0.013966,-0.012055,0.002435,-0.009966,
5967,5.967,-0.059004,0.023542,0.012294,0.009190,-0.015691,-0.001863,0.005557,-0.024026,
5968,5.968,-0.062733,0.020452,0.011043,0.004776,-0.019391,0.001391,0.019548,-0.022034,
5969,5.969,-0.071014,0.013313,0.004913,0.003909,-0.024597,-0.000991,0.057065,-0.001604,
5970,5.970,-0.051702,0.005025,-0.007435,0.000175,-0.038114,0.001664,0.062596,0.001053,
5971,5.971,-0.060791,-0.002574,0.001200,0.001657,-0.051783,-0.013683,0.077222,-0.001385,
5972,5.972,-0.059353,-0.013886,0.002876,0.004325,-0.054152,-0.007450,0.090634,-0.003671,
5973,5.973,-0.049048,-0.012159,0.012663,0.011907,-0.044132,-0.001821,0.070841,0.002316,
5974,5.974,-0.068274,-0.015987,0.001454,0.014954,-0.029528,-0.003544,0.045570,-0.007081,
5975,5.975,-0.066519,-0.012014,-0.003000,0.017856,-0.032161,0.000925,0.035784,-0.005495,
5976,5.976,-0.046743,-0.012745,-0.001522,0.016855,-0.038327,-0.008894,0.002755,-0.004086,
5977,5.977,-0.022549,-0.013454,-0.000211,0.010804,-0.037189,0.004854,-0.028087,-0.002851,
5978,5.978,-0.026228,-0.012274,0.000923,-0.000769,-0.033163,0.014112,-0.016310,-0.001822,
5979,5.979,-0.035532,-0.014474,-0.006257,-0.026163,-0.035046,0.002180,-0.027229,0.003597,
5980,5.980,-0.033268,-0.010430,0.000219,-0.022606,-0.054517,0.003557,-0.043753,0.012919,
5981,5.981,-0.031235,-0.009447,0.008013,-0.025786,-0.096118,-0.006092,-0.058736,0.003965,
5982,5.982,-0.042622,-0.008655,0.011055,-0.028646,-0.184703,-0.022432,-0.066991,-0.001788,
5983,5.983,-0.044838,-0.003107,-0.002998,-0.009562,-0.147390,-0.024532,-0.079457,-0.000955,
5984,5.984,-0.043124,-0.012076,-0.013166,-0.007231,-0.067238,-0.010298,-0.095111,-0.000284,
5985,5.985,-0.021313,-0.012933,-0.003894,-0.005098,0.047146,-0.004769,-0.089078,-0.001312,
5986,5.986,-0.012703,-0.015856,-0.008991,0.004987,0.092740,0.007028,-0.098450,-0.009978,
5987,5.987,0.028263,-0.010325,-0.022893,0.014234,0.078647,0.020885,-0.106954,-0.015727,
5988,5.988,0.081131,-0.010884,-0.017345,0.009121,0.040721,0.033866,-0.096325,-0.000147,
5989,5.989,0.059787,-0.008050,-0.012307,0.004514,0.075053,0.045636,-0.086680,0.006264,
5990,5.990,0.053350,-0.012989,-0.004739,0.000459,0.106010,0.043945,-0.075316,-0.004071,
5991,5.991,0.047636,-0.009127,-0.000707,0.001730,0.134278,0.028503,-0.052264,0.001379,
5992,5.992,0.074369,-0.017119,0.010630,0.002912,0.142777,0.014173,-0.015814,-0.000431,
5993,5.993,0.088936,-0.009072,0.018250,0.010389,0.072142,0.012292,0.008444,-0.005185,
5994,5.994,0.058399,-0.001554,0.019595,0.007879,-0.070180,-0.002808,0.030428,-0.001258,
5995,5.995,0.070557,0.003255,0.018387,-0.004787,-0.375373,-0.012768,0.050281,0.012467,
5996,5.996,0.103772,0.004365,0.010571,-0.028796,-0.593699,0.015282,0.060919,0.014166,
5997,5.997,0.099868,0.005316,-0.005208,-0.045030,-0.315762,0.027210,0.063916,0.019079,
5998,5.998,0.104322,0.002024,-0.020814,-0.036043,0.009259,0.030863,0.054918,0.017396,
5999,5.999,0.159579,0.005310,-0.022893,-0.000098,0.227906,0.021348,0.057410,0.029741,
6000,6.000,0.042795,-0.002073,-0.017361,0.014573,0.347105,0.000692,0.049918,0.007587,
6001,6.001,0.127555,-0.002874,-0.019110,0.028067,0.383459,0.003405,0.060902,0.010298,
6002,6.002,0.082480,0.003757,-0.014631,0.024453,0.416628,0.010354,0.079110,0.007424,
6003,6.003,0.041776,0.016798,-0.002231,0.042811,0.327673,0.003326,0.086104,0.004902,
6004,6.004,0.005025,0.026256,0.009471,0.066093,0.246852,-0.003276,0.074598,0.011331,
6005,6.005,0.017556,0.028078,0.019978,0.069266,0.222754,-0.005844,0.104820,0.000992,
6006,6.006,0.008322,0.017492,0.023869,0.050448,0.111283,-0.025254,0.117630,0.006372,
6007,6.007,0.037924,0.018874,0.017430,0.023552,-0.152767,-0.053304,0.105352,0.007889,
6008,6.008,0.013250,0.015163,0.004731,-0.001410,-0.260352,-0.028826,0.057519,0.000147,
6009,6.009,0.022257,0.018373,-0.000522,-0.004157,-0.161379,-0.006691,0.011912,-0.004034,
6010,6.010,0.002208,0.011093,0.000858,-0.000751,-0.071562,-0.004648,-0.029384,-0.010406,
6011,6.011,-0.002945,0.002611,0.002103,-0.002916,0.064434,-0.019195,-0.077635,-0.007277,
6012,6.012,-0.007365,0.003609,0.003159,0.009978,0.138701,-0.017612,-0.058435,-0.008384,
6013,6.013,0.052615,0.000551,0.008609,0.012718,0.161564,-0.002742,-0.075891,-0.014888,
6014,6.014,0.046117,-0.013470,0.007449,0.011226,0.101227,0.010876,-0.113155,-0.005464,
6015,6.015,0.054432,-0.011430,0.006445,0.009887,0.046352,0.004713,-0.147047,0.000735,
6016,6.016,0.049118,-0.017028,0.000380,0.002012,-0.003430,0.005839,-0.142729,0.008472,
6017,6.017,0.032760,-0.018755,-0.009747,0.001158,-0.017981,0.012852,-0.122837,-0.005262,
6018,6.018,0.017863,-0.029462,-0.022405,-0.005118,-0.003397,-0.008557,-0.090095,-0.010885,
6019,6.019,0.004572,-0.022598,-0.020850,0.014427,-0.015135,-0.024055,-0.050377,-0.005839,
6020,6.020,-0.007598,-0.021518,-0.004077,0.012313,-0.002722,-0.027387,-0.023818,0.001795,
6021,6.021,-0.050521,-0.022681,0.002366,0.005643,-0.032852,-0.015641,0.010035,0.011456,
6022,6.022,-0.078825,-0.030095,0.012374,-0.014144,-0.041366,-0.013987,0.040823,0.000142,
6023,6.023,-0.157882,-0.025678,0.014088,-0.021934,-0.049023,-0.012394,0.076782,0.007777,
6024,6.024,-0.168535,-0.028350,0.005499,-0.004282,-0.055626,-0.014595,0.100788,0.011863,
6025,6.025,-0.136547,-0.021525,-0.002235,-0.015061,-0.061219,-0.020028,0.087313,0.005616,
6026,6.026,-0.107418,-0.020775,-0.023165,-0.037262,-0.053201,-0.018899,0.075053,0.015954,
6027,6.027,-0.063759,-0.020063,-0.026168,-0.051987,-0.046033,-0.015265,0.078048,0.011925,
6028,6.028,-0.039968,-0.008689,-0.023575,-0.054651,-0.039729,-0.014486,0.067637,-0.001900,
6029,6.029,-0.089458,0.003056,-0.016415,-0.052342,-0.043708,-0.011573,0.040012,-0.003729,
6030,6.030,-0.108573,0.013651,-0.014340,-0.018798,-0.056490,-0.012791,0.043013,0.001392,
6031,6.031,-0.091069,-0.001625,-0.016491,0.014883,-0.060178,-0.004529,0.019431,-0.000086,
6032,6.032,-0.075200,-0.015895,-0.011004,0.019092,-0.063683,0.000869,-0.001957,-0.007010,
6033,6.033,-0.022224,-0.002933,-0.002595,0.038946,-0.073480,0.003739,-0.027244,-0.000741,
6034,6.034,0.013002,0.018994,-0.004172,0.035371,-0.082100,-0.001039,-0.031085,0.014196,
6035,6.035,0.019168,0.021786,0.005419,0.032059,-0.068019,-0.010777,-0.046674,-0.012338,
6036,6.036,0.012882,0.024381,0.009083,0.023151,-0.050220,-0.007346,-0.066456,-0.015862,
6037,6.037,0.007043,0.016979,0.001186,0.031186,-0.038466,0.004973,-0.084297,0.007170,
6038,6.038,0.011152,0.014648,0.006258,0.008769,-0.019256,-0.000245,-0.095831,0.004323,
6039,6.039,0.005971,0.008384,0.005276,-0.036327,-0.011346,-0.014302,-0.085774,-0.025747,
6040,6.040,-0.038986,0.010073,-0.004280,-0.068696,0.000438,-0.034993,-0.091264,-0.029604,
6041,6.041,-0.010870,0.021712,-0.003148,-0.063060,0.007060,-0.021469,-0.065602,0.017800,
6042,6.042,-0.028063,0.019942,0.007088,-0.036675,0.001804,-0.014275,-0.010509,-0.014464,
6043,6.043,-0.034175,0.010065,0.013941,-0.022495,0.000146,-0.016300,0.044717,-0.008670,
6044,6.044,-0.040042,-0.009086,0.012698,-0.000741,-0.013961,0.002494,0.080827,-0.003380,
6045,6.045,-0.069547,-0.017408,0.015892,0.010918,-0.031204,-0.034056,0.087788,0.001396,
6046,6.046,-0.074809,-0.010338,0.004378,0.007133,-0.029752,-0.113003,0.070816,-0.002956,
6047,6.047,-0.073270,-0.008322,-0.006314,-0.016141,-0.020447,-0.284550,0.055181,0.000990,
6048,6.048,-0.035915,-0.006476,-0.010412,-0.025229,-0.011659,-0.210167,0.040850,-0.002519,
6049,6.049,-0.053533,-0.001099,-0.001683,-0.017513,-0.010202,-0.097867,0.009908,0.007314,
6050,6.050,-0.072586,0.002574,0.018868,0.012178,0.000843,0.129940,0.027865,0.005137,
6051,6.051,-0.117896,0.007420,0.035892,0.028968,0.005217,0.190607,0.039341,-0.003646,
6052,6.052,-0.101948,0.017847,0.043109,0.012861,0.006346,0.208757,0.064431,0.010072,
6053,6.053,-0.087427,0.019005,0.036439,0.006153,-0.012909,0.292585,0.087306,0.017351,
6054,6.054,-0.074320,0.037782,0.038419,0.007386,-0.054523,0.307875,0.072511,0.023939,
6055,6.055,-0.088621,0.051311,0.036543,-0.015284,-0.037761,0.266473,0.091897,0.009719,
6056,6.056,-0.069556,0.043840,0.021299,-0.055131,-0.011945,0.254139,0.085064,-0.007037,
6057,6.057,-0.052063,0.037036,0.007016,-0.082569,0.001585,0.196760,0.051951,-0.000429,
6058,6.058,-0.068834,0.014312,-0.021028,-0.097924,0.031463,0.144821,-0.020244,-0.002450,
6059,6.059,-0.048206,0.005242,-0.041133,-0.085718,0.042730,0.116867,-0.113616,-0.011760,
6060,6.060,-0.056282,-0.008759,-0.023141,-0.066707,0.039098,0.057124,-0.176260,0.003453,
6061,6.061,-0.018785,-0.026309,-0.013419,-0.049437,0.035638,-0.012531,-0.187324,-0.002640,
6062,6.062,-0.013065,-0.051312,0.001413,-0.040316,0.026383,-0.077938,-0.155807,-0.011926,
6063,6.063,0.040963,-0.048387,0.009527,-0.026022,0.011883,-0.068582,-0.107982,-0.003442,
6064,6.064,0.091842,-0.027845,0.002251,-0.056754,0.008381,-0.060350,-0.064382,-0.008002,
6065,6.065,0.099559,-0.019999,0.000054,-0.093357,-0.008568,-0.038826,-0.056150,-0.009319,
6066,6.066,0.118562,-0.017878,-0.010078,-0.069630,-0.020256,-0.032397,-0.034415,-0.003039,
6067,6.067,0.051007,-0.011501,-0.015631,-0.021429,-0.049689,-0.026640,-0.040490,-0.002002,
