PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
0, 729890347, 21.907398223876953, -75.3892822265625, 131.93264770507812, 0, 0, 0, 0, 0, 0, 
1, 729907014, 21.91295051574707, -75.40180969238281, 131.96636962890625, 9.640547752380371, 0.9217336773872375, 2.306431770324707, -0.5871327519416809, -1.969565510749817, -0.8037649393081665, 
2, 729923681, 21.975040435791016, -75.46685791015625, 131.85435485839844, 9.675045013427734, 0.9228179454803467, 2.335158348083496, -0.46151524782180786, -2.720299482345581, -0.7613375782966614, 
3, 729940348, 22.06108856201172, -75.54560089111328, 131.76515197753906, 9.78972339630127, 0.907466471195221, 2.2605185508728027, -0.9323920011520386, -4.681745529174805, -0.9487840533256531, 
4, 729957015, 22.18717384338379, -75.64667510986328, 131.6448211669922, 9.896453857421875, 0.8739483952522278, 2.235705852508545, 0.05311433970928192, -3.4763479232788086, -1.3281593322753906, 
5, 729973682, 22.27705192565918, -75.74077606201172, 131.54396057128906, 9.870543479919434, 0.8888134360313416, 2.280336856842041, 0.846864640712738, -1.6881457567214966, -1.6967517137527466, 
6, 729990349, 22.320480346679688, -75.78736877441406, 131.52346801757812, 9.869604110717773, 0.8568703532218933, 2.25142502784729, 1.5673884153366089, 0.10250843316316605, -1.6737643480300903, 
7, 730007016, 22.23369598388672, -75.79399108886719, 131.6442413330078, 9.806262016296387, 0.8244472742080688, 2.2505500316619873, 2.0366642475128174, 2.6602821350097656, -0.7178342938423157, 
8, 730023683, 21.9965877532959, -75.74417877197266, 131.90005493164062, 9.76159381866455, 0.8103804588317871, 2.369048833847046, 1.915068507194519, 6.124016761779785, -0.026982983574271202, 
9, 730040350, 21.656747817993164, -75.66067504882812, 132.27230834960938, 9.69118595123291, 0.8362621068954468, 2.4572696685791016, 1.1842608451843262, 7.236503601074219, 0.5724759697914124, 
10, 730057017, 21.303730010986328, -75.56729125976562, 132.62063598632812, 9.583600997924805, 0.9263359904289246, 2.5442731380462646, 0.6605452299118042, 6.609107971191406, 0.8575580716133118, 
11, 730073684, 20.994443893432617, -75.4857406616211, 132.9384307861328, 9.57242202758789, 0.9127587676048279, 2.5688579082489014, 1.150657057762146, 4.676731586456299, 1.495583176612854, 
12, 730090351, 20.72647476196289, -75.39923858642578, 133.24514770507812, 9.622822761535645, 0.8308881521224976, 2.5346102714538574, 2.1303558349609375, 4.208019256591797, 1.5833836793899536, 
13, 730107018, 20.47235679626465, -75.30766296386719, 133.56179809570312, 9.589000701904297, 0.7843707203865051, 2.5350186824798584, 3.1268434524536133, 4.4307732582092285, 1.6095727682113647, 
14, 730123685, 20.25543212890625, -75.24386596679688, 133.88893127441406, 9.534796714782715, 0.7372081279754639, 2.5074174404144287, 4.4518914222717285, 2.809028387069702, 1.9437416791915894, 
15, 730140352, 20.04147720336914, -75.20643615722656, 134.17628479003906, 9.57650375366211, 0.7476192116737366, 2.399949550628662, 4.001978874206543, 1.399189829826355, 2.2393250465393066, 
16, 730157019, 19.828277587890625, -75.18419647216797, 134.43295288085938, 9.651052474975586, 0.8005785346031189, 2.3008792400360107, 2.784785509109497, 0.8380026817321777, 2.223278522491455, 
17, 730173686, 19.525705337524414, -75.17185974121094, 134.7744903564453, 9.729535102844238, 0.9611095190048218, 2.244791030883789, 2.189943313598633, 1.2517503499984741, 3.7353625297546387, 
18, 730190353, 19.254793167114258, -75.16747283935547, 135.03167724609375, 9.854765892028809, 0.906822919845581, 2.164689302444458, -0.39517834782600403, 0.9435269236564636, 3.1784400939941406, 
19, 730207020, 18.939735412597656, -75.11541748046875, 135.4064483642578, 9.905251502990723, 0.9560843706130981, 2.189795970916748, 1.3173060417175293, 4.5895466804504395, 3.5554211139678955, 
20, 730223687, 18.68571662902832, -75.06906127929688, 135.77410888671875, 9.94526195526123, 0.8543007373809814, 2.273094892501831, 4.245849132537842, 4.616209030151367, 3.756326675415039, 
21, 730240354, 18.44028091430664, -75.03533935546875, 136.11920166015625, 9.898977279663086, 0.8218280673027039, 2.2221426963806152, 3.88081693649292, 4.0480170249938965, 3.85465407371521, 
22, 730257021, 18.15286636352539, -74.9541244506836, 136.48690795898438, 9.827409744262695, 0.7617176175117493, 2.144676923751831, 4.483913898468018, 7.23179817199707, 3.8048696517944336, 
23, 730273688, 17.775619506835938, -74.82000732421875, 136.97030639648438, 9.682648658752441, 0.7594764828681946, 2.2260594367980957, 3.5429928302764893, 10.851285934448242, 4.014804840087891, 
24, 730290355, 17.421796798706055, -74.68353271484375, 137.41897583007812, 9.620081901550293, 0.8480420708656311, 2.4331464767456055, 3.5827953815460205, 10.960165023803711, 3.73177170753479, 
25, 730307022, 17.136796951293945, -74.55681610107422, 137.7758331298828, 9.616442680358887, 0.7637723684310913, 2.3684823513031006, 4.616415977478027, 10.050640106201172, 3.2874364852905273, 
26, 730323689, 16.892536163330078, -74.3940658569336, 138.13441467285156, 9.603483200073242, 0.7004558444023132, 2.4290716648101807, 5.302779674530029, 11.961125373840332, 2.2900073528289795, 
27, 730340356, 16.63848304748535, -74.23785400390625, 138.51156616210938, 9.562067985534668, 0.7079164981842041, 2.518436908721924, 4.146724224090576, 11.502643585205078, 2.313366174697876, 
28, 730357023, 16.429922103881836, -74.1067123413086, 138.76760864257812, 9.546567916870117, 0.8096591830253601, 2.6137146949768066, 4.488775253295898, 9.788710594177246, 2.1614503860473633, 
29, 730373690, 16.279111862182617, -74.01388549804688, 139.01712036132812, 9.52260971069336, 0.816401481628418, 2.7123124599456787, 4.546536445617676, 7.2005767822265625, 1.9869694709777832, 
30, 730390357, 16.24755096435547, -73.98843383789062, 139.1704864501953, 9.488561630249023, 0.8586527109146118, 2.750314950942993, 5.652415752410889, 2.685620069503784, 1.5278104543685913, 
31, 730407024, 16.20334243774414, -73.97477722167969, 139.26939392089844, 9.544337272644043, 0.821382462978363, 2.574885368347168, 5.094532489776611, 1.885581374168396, 1.8506841659545898, 
32, 730423691, 16.117704391479492, -73.92692565917969, 139.4664306640625, 9.501014709472656, 0.7670748233795166, 2.57068133354187, 5.019667148590088, 4.020976543426514, 1.9883780479431152, 
33, 730440358, 16.062469482421875, -73.89152526855469, 139.59597778320312, 9.478376388549805, 0.6987086534500122, 2.6326375007629395, 3.817880630493164, 3.047527551651001, 1.3701515197753906, 
34, 730457025, 16.018003463745117, -73.86670684814453, 139.69224548339844, 9.488842010498047, 0.7491676211357117, 2.577160120010376, 2.6997580528259277, 2.2425968647003174, 1.0390433073043823, 
35, 730473692, 15.962459564208984, -73.84672546386719, 139.792724609375, 9.496565818786621, 0.8105553388595581, 2.5634374618530273, 2.4726245403289795, 1.9937694072723389, 1.2405511140823364, 
36, 730490359, 15.945601463317871, -73.84432983398438, 139.83038330078125, 9.554576873779297, 0.8289098739624023, 2.546543598175049, 2.9868123531341553, 0.8336293697357178, 1.0566134452819824, 
37, 730507026, 15.931591033935547, -73.83306884765625, 139.91619873046875, 9.599434852600098, 0.8083199858665466, 2.4814889430999756, 3.874420166015625, 1.4040626287460327, 1.1413018703460693, 
38, 730523693, 15.935579299926758, -73.82846069335938, 139.97702026367188, 9.622159957885742, 0.759912371635437, 2.5687599182128906, 3.737316131591797, 0.9618210792541504, 0.9270389676094055, 
39, 730540360, 16.012514114379883, -73.8714599609375, 139.9470672607422, 9.652425765991211, 0.7311226725578308, 2.5446982383728027, 3.570115566253662, -2.144960880279541, 0.44321492314338684, 
40, 730557027, 16.12118911743164, -73.9334487915039, 139.875244140625, 9.614093780517578, 0.7639933824539185, 2.482959032058716, 2.415174961090088, -3.4736390113830566, -0.09870494902133942, 
41, 730573694, 16.24631118774414, -74.02213287353516, 139.75552368164062, 9.58407211303711, 0.8113483190536499, 2.418513059616089, 1.5251340866088867, -5.136364936828613, -0.1584721952676773, 
42, 730590361, 16.31088638305664, -74.0780029296875, 139.70797729492188, 9.592621803283691, 0.8315184116363525, 2.384550094604492, 1.8181430101394653, -2.9003756046295166, 0.39814940094947815, 
43, 730607028, 16.36115264892578, -74.14266204833984, 139.70921325683594, 9.55794906616211, 0.8011151552200317, 2.4740498065948486, 3.384103775024414, -3.179989814758301, 1.2319068908691406, 
44, 730623695, 16.403915405273438, -74.20335388183594, 139.72299194335938, 9.636383056640625, 0.7419363260269165, 2.4408395290374756, 3.835233211517334, -2.878054141998291, 1.4190971851348877, 
45, 730640362, 16.48454475402832, -74.27236938476562, 139.70391845703125, 9.67699909210205, 0.6599305272102356, 2.4546523094177246, 4.729642391204834, -3.4565815925598145, 1.1797852516174316, 
46, 730657029, 16.64486312866211, -74.37507629394531, 139.6058807373047, 9.728121757507324, 0.5900974869728088, 2.4302661418914795, 4.817686080932617, -5.764349937438965, 0.47114571928977966, 
