PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
0, 345297018, 4.635171413421631, -77.65930938720703, 148.8126678466797, 0, 0, 0, 0, 0, 0, 
1, 345313685, 4.651220798492432, -77.60305786132812, 148.8830108642578, 9.697488784790039, 0.13678713142871857, 2.0642597675323486, -0.9398324489593506, 1.7058379650115967, -1.9262800216674805, 
2, 345330352, 4.584886074066162, -77.63311004638672, 149.0146942138672, 9.783405303955078, 0.12910006940364838, 2.051079273223877, -1.0062717199325562, 1.5041762590408325, -1.7804795503616333, 
3, 345347019, 4.491608619689941, -77.70476531982422, 149.14218139648438, 9.953393936157227, 0.05676199868321419, 1.9224485158920288, -0.4759479761123657, 1.1890759468078613, -1.6027913093566895, 
4, 345363686, 4.230376720428467, -77.82286834716797, 149.47340393066406, 10.102653503417969, 0.005181071348488331, 1.8417904376983643, 1.7153019905090332, 3.4157679080963135, -0.8310042023658752, 
5, 345380353, 3.878140449523926, -77.94144439697266, 149.8708953857422, 10.112960815429688, 0.012151731178164482, 1.8715684413909912, 1.5698603391647339, 5.694107532501221, -0.8223215341567993, 
6, 345397020, 3.5189661979675293, -78.02579498291016, 150.21270751953125, 10.026372909545898, 0.09223464876413345, 1.8476980924606323, 1.9065263271331787, 6.408598899841309, -0.23472759127616882, 
7, 345413687, 3.2371532917022705, -78.0689926147461, 150.4978485107422, 9.899523735046387, 0.1447633057832718, 1.9075863361358643, 2.649423122406006, 7.31006383895874, 0.6519522070884705, 
8, 345430354, 3.0408732891082764, -78.09429168701172, 150.67771911621094, 9.728005409240723, 0.16336970031261444, 1.9443849325180054, 1.8279720544815063, 6.121737003326416, 1.0137698650360107, 
9, 345447021, 2.9078166484832764, -78.09378814697266, 150.7764434814453, 9.5692777633667, 0.18554173409938812, 1.9388720989227295, 0.7015255093574524, 5.649182319641113, 1.0177271366119385, 
10, 345463688, 2.846637725830078, -78.06441497802734, 150.81455993652344, 9.613797187805176, 0.11775976419448853, 2.021559953689575, 2.8969695568084717, 5.9394636154174805, 1.2767868041992188, 
11, 345480355, 2.847221851348877, -78.00760650634766, 150.87445068359375, 9.707444190979004, 0.053920064121484756, 2.0339736938476562, 5.3025803565979, 6.321363925933838, 1.0152429342269897, 
12, 345497022, 2.800283193588257, -77.93335723876953, 150.96653747558594, 9.70884895324707, 0.12124385684728622, 2.009789228439331, 6.262659549713135, 6.666866302490234, 1.5485634803771973, 
13, 345513689, 2.6536922454833984, -77.84317016601562, 151.19578552246094, 9.685226440429688, 0.19105587899684906, 2.045753240585327, 7.049712657928467, 7.3217453956604, 3.089667797088623, 
14, 345530356, 2.386924982070923, -77.76904296875, 151.5157928466797, 9.665160179138184, 0.32741859555244446, 2.1431310176849365, 6.064736366271973, 6.059882640838623, 4.816168308258057, 
15, 345547023, 2.0694613456726074, -77.72705078125, 151.8701934814453, 9.643534660339355, 0.31807941198349, 2.1108667850494385, 5.307113170623779, 3.6595115661621094, 6.011410713195801, 
16, 345563690, 1.8024382591247559, -77.674560546875, 152.21029663085938, 9.771185874938965, 0.1661103218793869, 2.1232893466949463, 7.041816711425781, 4.015829563140869, 6.114086627960205, 
17, 345580357, 1.6989041566848755, -77.59285736083984, 152.41502380371094, 9.840089797973633, 0.008914029225707054, 2.169978380203247, 8.940084457397461, 5.565033435821533, 4.314160346984863, 
18, 345597024, 1.6966569423675537, -77.50131225585938, 152.51231384277344, 9.795511245727539, 0.024652861058712006, 2.0127522945404053, 8.352643966674805, 5.978204727172852, 2.5275068283081055, 
19, 345613691, 1.6661150455474854, -77.38275909423828, 152.65257263183594, 9.713383674621582, 0.2043706178665161, 1.9576292037963867, 8.29004192352295, 7.768489837646484, 2.646305561065674, 
20, 345630358, 1.579472303390503, -77.27458953857422, 152.8522491455078, 9.770512580871582, 0.289953351020813, 2.033238649368286, 8.000514030456543, 7.336273670196533, 3.482034683227539, 
21, 345647025, 1.4225202798843384, -77.21183776855469, 153.1049346923828, 9.810697555541992, 0.3385534882545471, 1.9425970315933228, 7.23844575881958, 4.708858013153076, 4.54984188079834, 
22, 345663692, 1.2165117263793945, -77.1911392211914, 153.363525390625, 9.860147476196289, 0.33153876662254333, 1.989366888999939, 6.7416229248046875, 2.3605308532714844, 5.3789496421813965, 
23, 345680359, 1.0538578033447266, -77.19568634033203, 153.51251220703125, 9.859299659729004, 0.2201937735080719, 1.8388350009918213, 3.6726248264312744, 0.9212440848350525, 4.265007972717285, 
24, 345697026, 0.9337974190711975, -77.18437957763672, 153.59820556640625, 9.884272575378418, 0.2150215357542038, 1.8996262550354004, 0.3330163359642029, 2.0391552448272705, 2.90602970123291, 
25, 345713693, 0.8293865919113159, -77.18465423583984, 153.64175415039062, 10.006999015808105, 0.14172740280628204, 1.7560712099075317, -2.19948410987854, 1.441354751586914, 2.1216022968292236, 
26, 345730360, 0.7261011004447937, -77.16252136230469, 153.66012573242188, 10.09195613861084, 0.2138371765613556, 1.6948161125183105, -3.413090705871582, 3.0014240741729736, 1.743866205215454, 
27, 345747027, 0.6579150557518005, -77.10057067871094, 153.62997436523438, 9.969346046447754, 0.14662045240402222, 1.6745604276657104, -4.793962478637695, 5.598348617553711, 0.9210073947906494, 
28, 345763694, 0.6604370474815369, -77.00141906738281, 153.5198974609375, 9.901378631591797, 0.11574961990118027, 1.697270154953003, -4.377358436584473, 7.983364105224609, -0.03290592506527901, 
29, 345780361, 0.6961857080459595, -76.93643951416016, 153.3704376220703, 9.908089637756348, -0.05451767519116402, 1.7441538572311401, -4.728213787078857, 6.048862457275391, -0.6240471005439758, 
30, 345797028, 0.8573013544082642, -76.87287902832031, 153.0563201904297, 9.86817455291748, -0.28169041872024536, 1.7129590511322021, -6.578437805175781, 5.997317790985107, -2.976100444793701, 
