PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
11, 238237161, 38.59755325317383, -85.38722229003906, 113.57573699951172, 10.01740550994873, 0.474332720041275, 0.5859636664390564, 0.5797114372253418, -0.5900014042854309, 1.5423134565353394, 
12, 238253828, 38.275733947753906, -85.40249633789062, 113.94756317138672, 9.990228652954102, 0.5053463578224182, 0.5614699125289917, 0.526923656463623, 0.1346011459827423, 1.4822261333465576, 
13, 238270495, 38.04749298095703, -85.4111099243164, 114.2153091430664, 9.991415023803711, 0.5349790453910828, 0.6071233749389648, 0.44968855381011963, 0.4357808530330658, 0.9874399304389954, 
14, 238287162, 37.9622688293457, -85.42303466796875, 114.33325958251953, 9.944966316223145, 0.5904424786567688, 0.6508804559707642, 0.035736117511987686, -0.12255676835775375, 0.7088378667831421, 
15, 238303829, 37.93165588378906, -85.42444610595703, 114.4100570678711, 9.923052787780762, 0.5710881352424622, 0.6249029040336609, 0.3594934344291687, 0.12143620103597641, 0.41115424036979675, 
16, 238320496, 37.976253509521484, -85.42166900634766, 114.38909912109375, 9.954144477844238, 0.5341780781745911, 0.6305997967720032, 0.08130110055208206, 0.06785444170236588, 0.09501670300960541, 
17, 238337163, 37.90899658203125, -85.41632080078125, 114.4944839477539, 9.973309516906738, 0.5210639834403992, 0.6142528057098389, 0.11413658410310745, 0.5012212991714478, 0.4435286819934845, 
18, 238353830, 37.84312057495117, -85.41542053222656, 114.58296203613281, 9.970541000366211, 0.5042130351066589, 0.6413176655769348, -0.13273780047893524, 0.30068668723106384, 0.5591956973075867, 
19, 238370497, 37.74475860595703, -85.42290496826172, 114.70360565185547, 9.988150596618652, 0.5251801013946533, 0.6485702395439148, -0.27636104822158813, -0.03448750078678131, 0.932897686958313, 
20, 238387164, 37.60248565673828, -85.43636322021484, 114.86425018310547, 9.984652519226074, 0.5449888110160828, 0.622708261013031, -0.14767003059387207, -0.22178035974502563, 1.3277431726455688, 
21, 238403831, 37.44245529174805, -85.44095611572266, 115.04366302490234, 9.95354175567627, 0.4961446225643158, 0.5952776670455933, -0.19291484355926514, 0.24969178438186646, 1.0944496393203735, 
22, 238420498, 37.361854553222656, -85.44237518310547, 115.12834167480469, 9.946426391601562, 0.4959261417388916, 0.6638791561126709, -0.718807578086853, 0.18623632192611694, 0.6005985736846924, 
23, 238437165, 37.37933349609375, -85.44512939453125, 115.13551330566406, 9.934382438659668, 0.4910953640937805, 0.5733985304832458, -0.5698313117027283, -0.195745050907135, 0.25681212544441223, 
24, 238453832, 37.20536804199219, -85.42890167236328, 115.30781555175781, 9.950989723205566, 0.5513710975646973, 0.48458796739578247, -0.5044293403625488, 1.3195536136627197, 0.2710335850715637, 
25, 238470499, 37.05716323852539, -85.41149139404297, 115.48656463623047, 10.0073881149292, 0.5043339729309082, 0.5383316874504089, -0.12966430187225342, 1.4393377304077148, 0.1897837072610855, 
26, 238487166, 36.94425964355469, -85.39100646972656, 115.61520385742188, 9.980592727661133, 0.4942759573459625, 0.5376549363136292, 0.33111459016799927, 1.561484694480896, -0.036510903388261795, 
27, 238503833, 36.76104736328125, -85.3689193725586, 115.85221862792969, 9.975709915161133, 0.4794858396053314, 0.5679448246955872, 0.7720370888710022, 1.9242756366729736, 0.18092168867588043, 
28, 238520500, 36.69546127319336, -85.35101318359375, 115.9333267211914, 9.939596176147461, 0.44116654992103577, 0.5784887671470642, 0.28896889090538025, 1.3657779693603516, -0.1727832704782486, 
29, 238537167, 36.668209075927734, -85.3346939086914, 115.98334503173828, 9.887248039245605, 0.47140032052993774, 0.6108140349388123, 0.3968367576599121, 1.1943395137786865, -0.30973437428474426, 
30, 238553834, 36.56319046020508, -85.31600189208984, 116.11126708984375, 9.855889320373535, 0.5052303075790405, 0.6537805199623108, 1.0728328227996826, 1.5566949844360352, -0.06494100391864777, 
31, 238570501, 36.507598876953125, -85.31793212890625, 116.19567108154297, 9.866825103759766, 0.5468962788581848, 0.7255753874778748, 1.658518671989441, 0.40942543745040894, 0.5185356140136719, 
32, 238587168, 36.42982482910156, -85.3194351196289, 116.32223510742188, 9.873194694519043, 0.5226702690124512, 0.6917559504508972, 2.282226085662842, 0.4539659023284912, 0.6583552956581116, 
33, 238603835, 36.386600494384766, -85.31387329101562, 116.42032623291016, 9.875835418701172, 0.5089553594589233, 0.6975616216659546, 2.3551583290100098, 0.6660262942314148, 0.27317866683006287, 
34, 238620502, 36.44099426269531, -85.31591796875, 116.4306869506836, 9.937151908874512, 0.5332955121994019, 0.746824324131012, 2.1979475021362305, -0.03443627431988716, 0.15044260025024414, 
35, 238637169, 36.51142501831055, -85.33583068847656, 116.40865325927734, 9.993426322937012, 0.5466869473457336, 0.6470625996589661, 2.329622268676758, -0.98420649766922, 0.7381387948989868, 
36, 238653836, 36.38254165649414, -85.33780670166016, 116.59598541259766, 10.013762474060059, 0.5345402956008911, 0.5992917418479919, 2.536252975463867, 0.47276559472084045, 0.9038657546043396, 
37, 238670503, 36.28453826904297, -85.33599853515625, 116.74237060546875, 10.031956672668457, 0.5364587306976318, 0.694827139377594, 2.380168914794922, 0.5612831115722656, 0.6536169052124023, 
38, 238687170, 36.206233978271484, -85.32374572753906, 116.87081146240234, 9.994762420654297, 0.5896585583686829, 0.6196447610855103, 2.001434087753296, 0.9851477742195129, 0.17464660108089447, 
39, 238703837, 36.1375732421875, -85.30785369873047, 116.98054504394531, 10.004544258117676, 0.5825226306915283, 0.6651163101196289, 1.4290542602539062, 1.1116743087768555, -0.003278425894677639, 
40, 238720504, 36.14946365356445, -85.31166076660156, 116.99413299560547, 9.962964057922363, 0.5618758201599121, 0.7362208366394043, 1.345864176750183, -0.0920008197426796, 0.3895627558231354, 
41, 238737171, 36.17467498779297, -85.31989288330078, 116.99482727050781, 9.929116249084473, 0.5297883749008179, 0.7016438841819763, 1.240890383720398, -0.3734075129032135, 0.4909505844116211, 
42, 238753838, 36.25216293334961, -85.33108520507812, 116.93885040283203, 9.915582656860352, 0.5463702082633972, 0.7319262027740479, 1.106539011001587, -0.6921575665473938, 0.3802013099193573, 
43, 238770505, 36.27410888671875, -85.34153747558594, 116.94557189941406, 9.953590393066406, 0.5685287714004517, 0.6676467657089233, 1.1404246091842651, -0.5187467932701111, 0.5805438756942749, 
