Frame,Time,GSensor.X,GSensor.Y,GSensor.Z,
554,5.540,0.571,-9.212,5.547,
555,5.550,0.603,-8.990,5.455,
556,5.560,0.425,-9.340,5.365,
557,5.570,-0.015,-9.098,4.816,
558,5.580,-0.116,-8.922,4.740,
559,5.590,-0.446,-8.613,4.570,
560,5.600,-0.329,-8.891,3.894,
561,5.610,0.576,-8.557,3.361,
562,5.620,1.699,-9.032,3.783,
563,5.630,1.873,-8.897,3.184,
564,5.640,1.683,-9.182,3.072,
565,5.650,1.398,-9.091,2.995,
566,5.660,1.359,-8.395,3.190,
567,5.670,1.610,-9.116,3.681,
568,5.680,1.837,-8.241,2.718,
569,5.690,1.897,-8.776,3.185,
570,5.700,2.206,-8.829,1.846,
571,5.710,2.080,-8.370,1.154,
572,5.720,1.976,-8.614,0.924,
573,5.730,2.163,-8.550,0.858,
574,5.740,1.433,-9.078,-0.441,
575,5.750,1.487,-9.266,-1.504,
576,5.760,1.520,-7.047,-1.946,
577,5.770,1.466,-8.514,-1.327,
578,5.780,0.768,-8.568,-1.335,
579,5.790,0.253,-7.368,-1.172,
580,5.800,-0.366,-7.549,-1.076,
581,5.810,0.322,-7.833,-0.090,
582,5.820,2.174,-7.037,1.681,
583,5.830,2.868,-7.342,2.286,
584,5.840,4.294,-6.968,3.042,
585,5.850,4.231,-6.539,2.548,
586,5.860,4.033,-6.943,2.217,
587,5.870,3.488,-6.818,2.562,
588,5.880,3.443,-6.873,1.964,
589,5.890,3.818,-6.836,1.126,
590,5.900,4.455,-6.601,-0.042,
591,5.910,5.406,-6.607,1.038,
592,5.920,6.233,-6.298,1.582,
593,5.930,7.177,-6.037,1.920,
594,5.940,7.967,-5.562,1.260,
595,5.950,6.663,-3.358,-0.330,
596,5.960,6.566,-5.321,-1.759,
597,5.970,6.253,-3.957,-2.500,
598,5.980,7.283,-3.284,-0.168,
599,5.990,8.293,-2.539,0.862,
600,6.000,9.362,-2.773,2.120,
601,6.010,10.339,-2.013,4.051,
602,6.020,12.538,-1.587,3.218,
603,6.030,13.288,-2.263,2.629,
604,6.040,13.470,-3.136,2.444,
605,6.050,13.370,-3.534,0.673,
606,6.060,13.572,-3.339,0.353,
607,6.070,13.062,-3.879,0.278,
608,6.080,12.247,-4.151,-0.421,
609,6.090,10.552,-3.441,-0.655,
610,6.100,9.711,-3.389,-0.154,
611,6.110,9.309,-2.773,-0.733,
612,6.120,9.589,-3.267,-1.589,
613,6.130,9.585,-4.764,-0.381,
614,6.140,9.379,-5.341,-0.180,
615,6.150,8.765,-5.423,0.156,
616,6.160,7.850,-5.235,0.971,
617,6.170,7.267,-3.300,0.062,
618,6.180,7.880,-2.298,0.097,
619,6.190,8.763,-1.619,-0.573,
620,6.200,8.999,-0.503,-1.854,
621,6.210,8.801,-1.369,-2.554,
622,6.220,8.271,-1.573,-2.257,
623,6.230,8.155,-0.534,-2.134,
624,6.240,8.601,-0.525,-2.707,
625,6.250,9.500,-0.472,-2.172,
626,6.260,10.422,1.319,-3.156,
627,6.270,10.977,1.410,-2.314,
628,6.280,11.053,1.348,-2.727,
629,6.290,10.984,1.646,-3.934,
630,6.300,11.811,0.994,-2.676,
631,6.310,12.435,0.759,-1.749,
632,6.320,12.206,0.450,-1.212,
633,6.330,12.061,0.144,-1.522,
634,6.340,11.736,-0.811,-0.713,
635,6.350,10.748,-1.290,-0.493,
636,6.360,9.875,-1.971,0.955,
637,6.370,8.880,-2.981,2.120,
638,6.380,7.921,-3.995,2.988,
639,6.390,7.073,-4.026,4.873,
640,6.400,7.511,-4.158,4.351,
641,6.410,8.012,-4.134,4.984,
642,6.420,8.452,-3.889,4.751,
643,6.430,8.835,-4.239,4.211,
644,6.440,8.666,-3.800,3.781,
645,6.450,8.306,-2.992,4.175,
646,6.460,8.793,-2.106,3.791,
647,6.470,9.309,-1.200,2.535,
648,6.480,9.856,-0.220,2.671,
649,6.490,10.379,-0.070,2.062,
650,6.500,10.279,-0.064,2.714,
651,6.510,9.862,0.561,2.533,
652,6.520,9.898,1.136,2.553,
653,6.530,10.285,0.960,2.460,
654,6.540,10.173,1.628,2.224,
655,6.550,10.372,1.657,1.860,
656,6.560,10.263,1.003,2.155,
657,6.570,10.730,0.802,2.181,
658,6.580,10.817,0.247,2.546,
659,6.590,10.042,-0.461,3.100,
660,6.600,9.970,-0.481,2.975,
661,6.610,9.540,-0.804,3.997,
662,6.620,9.328,-0.925,4.316,
663,6.630,9.134,-1.214,5.454,
664,6.640,8.692,-1.763,5.419,
665,6.650,8.417,-1.737,5.033,
666,6.660,8.526,-1.321,4.822,
667,6.670,8.841,-1.303,4.388,
668,6.680,8.669,-0.878,6.294,
669,6.690,8.938,-1.005,4.727,
670,6.700,8.692,-0.810,4.867,
671,6.710,9.111,-0.670,4.563,
672,6.720,9.480,0.111,5.117,
673,6.730,9.738,0.432,4.649,
674,6.740,10.363,0.601,5.396,
675,6.750,10.547,0.123,5.679,
676,6.760,9.802,-0.733,4.617,
677,6.770,9.155,-0.722,5.164,
678,6.780,8.634,-2.045,6.381,
679,6.790,8.629,-1.626,6.872,
680,6.800,8.177,-1.612,6.855,
681,6.810,7.965,-1.685,7.117,
682,6.820,7.654,-2.532,5.797,
683,6.830,7.345,-2.031,6.992,
684,6.840,6.919,-3.179,7.697,
685,6.850,6.355,-3.212,8.313,
686,6.860,5.729,-3.543,7.653,
687,6.870,5.126,-3.911,7.619,
